测试时间(s),600
CPU峰值(%),4.1
CPU均值(%),1.3
RSS峰值(KB),91944
RSS均值(KB),91173
接收流量(KB),3.8
发送流量(KB),9.0
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),0.0
总耗电(uAh/h),0.0

