测试时间(s),969
CPU峰值(%),55.3
CPU均值(%),18.1
RSS峰值(KB),166568
RSS均值(KB),139320
接收流量(KB),7268.0
发送流量(KB),758.4
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),0.0
总耗电(uAh/h),0.0

