Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'03:23:17.750,-1.0,51111,-1,509116,90536,18588072,1901744,,-1.0,-1.0,4992,5305,11036,7248,7274,932,12088,38532,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:18.735,1.5228426,51103,-1,509116,90536,18588072,1901744,,0.5076142,1.0152284,4992,5305,11036,7248,7274,932,12088,38524,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:19.753,1.4778326,51103,-1,509116,90536,18588072,1901744,,0.0,1.4778326,4992,5305,11036,7248,7274,932,12088,38524,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:20.743,1.0152284,51110,-1,509116,90536,18588072,1901744,,1.0152284,0.0,4992,5305,11036,7248,7274,932,12088,38531,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:21.743,1.5,51110,-1,509116,90536,18588072,1901744,,0.0,1.5,4992,5305,11036,7248,7274,932,12088,38531,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:22.758,1.0,51110,-1,509116,90536,18588072,1901744,,0.0,1.0,4992,5305,11036,7248,7274,932,12088,38531,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:23.757,1.4851485,51114,-1,509116,90540,18588072,1901744,,0.4950495,0.990099,4996,5309,11036,7248,7274,932,12088,38531,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:24.746,1.5,51098,-1,507036,90524,18588072,1901744,,0.0,1.5,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:25.745,1.010101,51098,-1,507036,90524,18588072,1901744,,0.5050505,0.5050505,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:26.740,1.5,51098,-1,507036,90524,18588072,1901744,,0.0,1.5,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:27.754,1.4851485,51098,-1,507036,90524,18588072,1901744,,0.4950495,0.990099,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:28.755,1.4925373,51098,-1,507036,90524,18588072,1901744,,0.0,1.4925373,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:29.754,1.5075377,51098,-1,507036,90524,18588072,1901744,,0.0,1.5075377,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:30.753,1.0152284,51098,-1,507036,90524,18588072,1901744,,0.0,1.0152284,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:31.762,1.4778326,51098,-1,507036,90524,18588072,1901744,,0.49261084,0.9852217,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:32.764,1.5,51098,-1,507036,90524,18588072,1901744,,0.0,1.5,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:33.741,1.0309278,51098,-1,507036,90524,18588072,1901744,,0.0,1.0309278,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:34.745,1.4778326,51098,-1,507036,90524,18588072,1901744,,0.0,1.4778326,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:35.738,1.0152284,51098,-1,507036,90524,18588072,1901744,,0.0,1.0152284,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:36.758,0.9756098,51098,-1,507036,90524,18588072,1901744,,0.4878049,0.4878049,4996,5309,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:37.743,1.0204082,51102,-1,507036,90528,18588072,1901744,,0.0,1.0204082,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:38.753,1.9704434,51102,-1,507036,90528,18588072,1901744,,0.0,1.9704434,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:39.762,0.990099,51102,-1,507036,90528,18588072,1901744,,0.4950495,0.4950495,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:40.742,1.5384617,51102,-1,507036,90528,18588072,1901744,,0.51282054,1.0256411,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:41.758,0.98039216,51102,-1,507036,90528,18588072,1901744,,0.0,0.98039216,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:42.753,1.5151515,51102,-1,507036,90528,18588072,1901744,,0.5050505,1.010101,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:43.752,1.0,51102,-1,507036,90528,18588072,1901744,,0.0,1.0,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:44.750,1.5075377,51102,-1,507036,90528,18588072,1901744,,0.5025126,1.0050251,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:45.755,0.99502486,51102,-1,507036,90528,18588072,1901744,,0.0,0.99502486,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:46.766,0.990099,51102,-1,507036,90528,18588072,1901744,,0.0,0.990099,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:47.727,1.5544041,51102,-1,507036,90528,18588072,1901744,,0.0,1.5544041,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:48.781,0.9478673,51102,-1,507036,90528,18588072,1901744,,0.0,0.9478673,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:23:49.795,1.4778326,51102,-1,507036,90528,18588072,1901744,,0.0,1.4778326,5000,5313,11036,7248,7274,932,12072,38515,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
