测试时间(s),968
CPU峰值(%),53.1
CPU均值(%),18.3
RSS峰值(KB),175744
RSS均值(KB),143807
接收流量(KB),21641.7
发送流量(KB),824.8
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),509.2
总耗电(uAh/h),0.0

