测试时间(s),903
CPU峰值(%),66.5
CPU均值(%),19.5
RSS峰值(KB),170304
RSS均值(KB),140844
接收流量(KB),7759.2
发送流量(KB),762.3
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),0.0
总耗电(uAh/h),0.0

