Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'22:53:41.194,-1.0,7757,-1,464936,37744,52678,42930,,-1.0,-1.0,2288,2586,11680,928,971,1316,1048,4200,2744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:42.234,30.097086,22461,-1,488228,57340,54160,43463,,6.7961164,23.30097,4948,5228,11176,1524,1549,996,2024,15684,2840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:43.349,34.08072,38331,-1,506448,78304,60991,47735,,10.762332,23.318386,5092,5365,11136,4112,4134,936,7756,28832,3052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:44.279,34.946236,45103,-1,514308,84228,64543,52092,,9.139785,25.806452,5188,5460,11124,5804,5826,932,10252,33817,3108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:45.280,36.0,48469,-1,509088,88196,64949,52542,,3.5,32.5,5496,5768,11096,7136,7158,928,10600,35543,3184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:46.279,19.095478,48145,-1,509088,88200,65243,53122,,1.5075377,17.58794,5500,5766,11096,7136,7157,928,10600,35222,3184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:47.250,13.333333,50984,-1,509296,91520,65581,53534,,3.5897436,9.743589,5580,5852,11068,7316,7338,928,10632,37794,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:48.287,28.846153,49514,-1,512056,90696,65581,53534,,4.8076925,24.038462,5932,6196,11024,8028,8049,924,10692,35269,3200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:49.274,11.675127,50907,-1,512080,91760,65581,53534,,2.5380712,9.137055,6344,6611,10960,8028,8050,924,10724,36246,3228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:53:50.274,16.0,50165,-1,512056,91016,65581,53534,,3.5,12.5,6360,6627,10960,8028,8050,924,10888,35488,3228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
