测试时间(s),969
CPU峰值(%),56.9
CPU均值(%),18.1
RSS峰值(KB),170932
RSS均值(KB),142234
接收流量(KB),7415.3
发送流量(KB),803.0
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),508.3
总耗电(uAh/h),0.0

