测试时间(s),969
CPU峰值(%),56.9
CPU均值(%),18.2
RSS峰值(KB),166696
RSS均值(KB),137732
接收流量(KB),7410.7
发送流量(KB),809.5
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),508.7
总耗电(uAh/h),0.0

