Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'03:51:57.667,-1.0,37376,-1,506304,72312,20651048,2149598,,-1.0,-1.0,4872,5187,11108,7060,7086,936,11220,25103,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:51:58.642,0.0,37376,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25103,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:51:59.663,0.0,37376,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25103,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:00.647,0.0,37376,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25103,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:01.653,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:02.641,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:03.647,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:04.656,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:05.677,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:06.644,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:07.645,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:08.643,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:09.645,0.0,37383,-1,506304,72312,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11220,25110,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:10.662,0.0,37347,-1,503184,72276,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11184,25074,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:11.642,0.0,37327,-1,501104,72252,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11164,25054,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:52:12.655,0.0,37323,-1,501104,72252,20651048,2149598,,0.0,0.0,4872,5187,11108,7060,7086,936,11160,25050,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
