Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'22:31:22.445,-1.0,36491,-1,504308,72464,13142,10216,,-1.0,-1.0,5020,5287,11048,6892,6914,932,10528,24290,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:23.473,0.0,36491,-1,504308,72464,13142,10216,,0.0,0.0,5020,5287,11048,6892,6914,932,10528,24290,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:24.450,0.5076142,36498,-1,504308,72464,13142,10216,,0.0,0.5076142,5020,5287,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:25.433,0.0,36498,-1,504308,72464,13142,10216,,0.0,0.0,5020,5287,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:26.450,0.49019608,36498,-1,504308,72464,13142,10216,,0.49019608,0.0,5020,5287,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:27.468,0.0,36502,-1,504308,72468,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:28.458,0.5025126,36502,-1,504308,72468,13142,10216,,0.0,0.5025126,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:29.457,0.0,36502,-1,504308,72468,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:30.443,0.5102041,36502,-1,504308,72468,13142,10216,,0.0,0.5102041,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:31.452,0.0,36502,-1,504308,72468,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:32.458,0.0,36502,-1,504308,72468,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:33.444,0.5102041,36502,-1,504308,72468,13142,10216,,0.5102041,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:34.446,0.0,36502,-1,504308,72468,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10528,24297,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:35.447,0.5050505,36478,-1,502228,72444,13142,10216,,0.0,0.5050505,5024,5291,11048,6892,6914,932,10504,24273,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:36.457,0.49019608,36478,-1,502228,72444,13142,10216,,0.0,0.49019608,5024,5291,11048,6892,6914,932,10504,24273,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:37.492,0.0,36454,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:38.489,0.5,36454,-1,500148,72420,13142,10216,,0.0,0.5,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:39.465,0.0,36454,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:40.454,0.5050505,36454,-1,500148,72420,13142,10216,,0.5050505,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:41.439,0.0,36454,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:42.454,0.4950495,36447,-1,500148,72420,13142,10216,,0.0,0.4950495,5024,5291,11048,6892,6914,932,10480,24242,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:43.452,0.0,36447,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24242,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:44.441,0.0,36454,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:45.462,0.49261084,36454,-1,500148,72420,13142,10216,,0.0,0.49261084,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:46.461,0.0,36454,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24249,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:47.469,0.0,36410,-1,500148,72420,13142,10216,,0.0,0.0,5024,5291,11048,6892,6914,932,10480,24205,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:48.508,0.4830918,36402,-1,500148,72424,13142,10449,,0.0,0.4830918,5028,5295,11048,6892,6914,932,10480,24193,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:49.466,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:50.471,0.49751243,36399,-1,500148,72424,13187,10682,,0.0,0.49751243,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:51.478,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:52.470,0.5025126,36399,-1,500148,72424,13187,10682,,0.0,0.5025126,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:53.488,0.0,36392,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24183,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:54.474,0.5050505,36392,-1,500148,72424,13187,10682,,0.5050505,0.0,5028,5295,11048,6892,6914,932,10480,24183,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:55.460,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:56.467,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:57.477,0.5,36399,-1,500148,72424,13187,10682,,0.0,0.5,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:58.492,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:31:59.476,0.5050505,36399,-1,500148,72424,13187,10682,,0.0,0.5050505,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:00.470,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:01.468,0.5,36399,-1,500148,72424,13187,10682,,0.5,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:02.462,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:03.485,0.4854369,36399,-1,500148,72424,13187,10682,,0.0,0.4854369,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:04.474,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:05.468,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:06.468,0.0,36399,-1,500148,72424,13187,10682,,0.0,0.0,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:07.480,0.4950495,36399,-1,500148,72424,13187,10682,,0.0,0.4950495,5028,5295,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:08.500,0.49261084,36403,-1,500148,72428,13187,10682,,0.49261084,0.0,5032,5299,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:09.474,0.0,36403,-1,500148,72428,13187,10682,,0.0,0.0,5032,5299,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'22:32:10.469,0.5025126,36403,-1,500148,72428,13187,10682,,0.0,0.5025126,5032,5299,11048,6892,6914,932,10480,24190,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
