Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'03:34:16.638,33.175358,54109,-1,513860,94872,18614805,1922312,,4.7393365,28.43602,6412,6722,10924,8260,8286,928,12456,39101,3228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:17.641,29.0,54663,-1,514900,95428,18614805,1922312,,2.5,26.5,6464,6774,10924,8260,8286,928,12472,39603,3228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:18.735,25.345623,56783,-1,518500,97284,18615428,1922848,,3.686636,21.658987,7044,7354,10912,8536,8562,928,12364,40867,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:19.643,36.413044,58518,-1,518800,99136,18615428,1923656,,6.521739,29.891304,8256,8565,10876,8896,8922,928,12652,41031,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:20.654,34.653465,60350,-1,519120,101632,18618408,1923656,,3.960396,30.69307,8312,8621,10876,9076,9102,928,12656,42627,3380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:21.660,33.333332,59822,-1,520812,101952,18619016,1924219,,4.477612,28.85572,8320,8629,10876,10032,10058,928,13124,41135,3560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:22.634,32.65306,62199,-1,521068,104024,18619016,1924219,,0.0,32.65306,8324,8624,10876,10940,10965,928,13064,42610,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:23.656,24.630543,62917,-1,521148,104196,18619478,1924709,,0.9852217,23.64532,8324,8641,10876,11036,11062,924,13072,43214,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:24.654,3.0,61970,-1,521088,103232,18619478,1924709,,1.0,2.0,7420,7737,10876,10976,11002,924,13072,43231,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:25.646,1.5,61974,-1,521088,103236,18619478,1924709,,0.0,1.5,7424,7741,10876,10976,11002,924,13072,43231,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:26.651,1.5,61974,-1,521088,103236,18619478,1924709,,0.0,1.5,7424,7741,10876,10976,11002,924,13072,43231,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:27.653,34.5,62757,-1,522252,103572,18620101,1925245,,3.5,31.0,8844,9161,10864,11080,11106,920,13040,42490,3596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:28.632,35.714287,62039,-1,522064,103296,18620101,1925245,,3.5714285,32.142857,9168,9476,10848,11092,11118,920,12864,41445,3596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:29.648,47.29064,62348,-1,522332,103844,18620101,1925245,,3.4482758,43.842365,9188,9496,10844,11112,11138,920,13092,41714,3596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:30.665,30.882353,62044,-1,522332,102964,18620101,1925245,,2.4509804,28.431372,9204,9512,10844,11120,11146,920,13080,41386,3596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:31.711,44.285713,62468,-1,522204,103840,18620708,1925781,,2.857143,41.42857,9216,9524,10844,11160,11186,920,12992,41758,3600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:32.725,41.87192,62796,-1,522432,104144,18623155,1926589,,3.9408867,37.931034,9232,9540,10844,11164,11190,920,13228,42066,3600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:33.627,42.77778,63416,-1,523024,105480,18623155,1926589,,1.6666666,41.11111,9236,9544,10844,11164,11190,920,13532,42682,3628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:34.714,47.70642,62245,-1,523364,104772,18623763,1927152,,5.0458717,42.66055,9240,9548,10844,12496,12522,920,12880,40175,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:35.654,38.297874,61317,-1,523420,103328,18623763,1927152,,1.0638298,37.234043,9240,9548,10844,12756,12782,920,12880,38987,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:36.644,23.737373,60117,-1,523420,102076,18623763,1927152,,0.5050505,23.232323,8040,8348,10844,12756,12782,920,12880,38987,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:37.640,1.0,60065,-1,523420,102076,18623763,1927152,,0.0,1.0,8040,8348,10844,12704,12730,920,12880,38987,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:38.690,1.9230769,60065,-1,523420,102076,18623763,1927152,,0.0,1.9230769,8040,8348,10844,12704,12730,920,12880,38987,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:39.678,14.646464,60072,-1,521388,102568,18624370,1927688,,0.0,14.646464,8048,8356,10844,12720,12746,920,12868,38970,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:40.738,34.90566,60783,-1,521416,102880,18624370,1927688,,3.3018868,31.603773,8892,9200,10844,12800,12826,920,12796,38757,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:41.682,47.61905,60924,-1,521416,102888,18624370,1927688,,2.1164021,45.502647,8948,9256,10844,12808,12834,920,12888,38834,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:42.654,40.206184,60932,-1,521460,102900,18624370,1927688,,1.5463917,38.659794,8952,9260,10844,12812,12838,920,12888,38834,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:43.784,34.070797,60252,-1,521232,101868,18624951,1928239,,1.7699115,32.300884,8960,9268,10844,12816,12842,920,12648,38142,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:44.663,36.0,60834,-1,521232,102836,18624951,1928239,,2.2857144,33.714287,8964,9272,10844,12856,12882,920,12692,38680,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:45.655,43.939396,61444,-1,521480,103432,18627526,1930768,,4.5454545,39.39394,9260,9566,10800,12868,12894,920,12920,38984,3980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:46.688,31.067963,59206,-1,521596,101544,18628134,1931331,,2.4271846,28.640778,9312,9618,10800,12920,12946,920,12920,36642,3984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:47.668,34.536083,60094,-1,521628,102296,18628134,1931331,,3.6082475,30.927835,9312,9618,10800,13036,13062,920,13180,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:48.668,21.568628,60094,-1,521628,102296,18628134,1931331,,0.49019608,21.078432,9312,9618,10800,13036,13062,920,13180,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:49.659,1.5151515,60094,-1,521628,102296,18628134,1931331,,0.0,1.5151515,9312,9618,10800,13036,13062,920,13180,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:50.681,2.955665,59338,-1,521596,101540,18628134,1931331,,0.9852217,1.9704434,8588,8894,10800,13004,13030,920,13180,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:51.666,1.0152284,59342,-1,521596,101544,18628134,1931331,,0.0,1.0152284,8592,8898,10800,13004,13030,920,13180,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:52.663,27.5,59153,-1,521732,100920,18628715,1931882,,2.5,25.0,8768,9074,10800,13112,13138,920,13168,36941,4044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:53.671,32.17822,59874,-1,521780,102084,18628715,1931882,,2.970297,29.20792,9000,9306,10800,13128,13154,920,13196,37414,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:54.639,35.233162,58718,-1,521780,100732,18628715,1931882,,2.0725389,33.16062,9240,9546,10800,13132,13158,920,13196,36014,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:55.716,36.238533,59270,-1,521816,100988,18628715,1931882,,2.293578,33.944954,9812,10118,10788,13136,13162,920,13200,35990,4040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:56.803,35.51402,58300,-1,521636,99896,18629290,1932433,,2.3364487,33.17757,9556,9862,10788,13156,13182,920,12932,35256,4044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:57.729,35.48387,59382,-1,521888,101744,18632605,1933256,,2.688172,32.7957,9560,9866,10788,13204,13230,920,13208,36286,4164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:58.670,37.566135,60189,-1,522736,102412,18632605,1933256,,3.1746032,34.391533,9568,9874,10788,13236,13262,920,14184,37053,4048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:34:59.653,30.964466,60885,-1,521772,103008,18633213,1933819,,2.0304568,28.93401,9568,9874,10788,13468,13494,920,12904,37517,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:00.652,31.65829,61197,-1,521772,103192,18633213,1933819,,3.517588,28.140703,9568,9874,10788,13488,13514,920,12908,37809,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:01.661,18.316832,61201,-1,521772,103196,18633213,1933819,,0.990099,17.326733,9572,9878,10788,13488,13514,920,12908,37809,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:02.652,1.5075377,61201,-1,521772,103196,18633213,1933819,,0.5025126,1.0050251,9572,9878,10788,13488,13514,920,12908,37809,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:03.665,2.0100503,61201,-1,521772,103196,18633213,1933819,,0.0,2.0100503,9572,9878,10788,13488,13514,920,12908,37809,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:04.670,2.970297,60177,-1,521744,102172,18633213,1933819,,1.4851485,1.4851485,8772,9078,10788,13264,13290,920,12908,37809,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:05.699,31.73077,59945,-1,521744,101468,18633788,1934370,,1.4423077,30.288462,8968,9274,10788,13416,13442,920,12872,37229,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:06.675,36.923077,59593,-1,520476,101452,18633788,1934370,,2.0512822,34.871796,9120,9426,10788,13420,13446,920,12696,36721,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:07.666,37.055836,59821,-1,518624,101692,18633788,1934370,,2.0304568,35.02538,9144,9450,10788,13432,13458,920,12892,36913,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:08.783,33.482143,59656,-1,516592,101228,18633788,1934370,,2.6785715,30.803572,9500,9806,10788,13464,13490,920,12792,36360,3896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:09.708,35.294117,60122,-1,516408,102008,18634355,1934921,,1.0695187,34.224598,9668,9974,10780,13532,13558,920,12628,36590,3920,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:10.660,39.473686,60755,-1,516636,102420,18636581,1935744,,0.5263158,38.94737,9992,10297,10756,13536,13562,920,12884,36896,3948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:11.662,41.70854,60682,-1,516676,102812,18636581,1935744,,1.0050251,40.703518,9732,10037,10756,13552,13578,920,12688,37067,3924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:12.651,41.624363,59402,-1,514196,101456,18637189,1936307,,6.0913706,35.532993,9732,10037,10756,14276,14302,920,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:13.679,34.46602,59453,-1,514196,101456,18637189,1936307,,0.9708738,33.495144,9732,10037,10756,14328,14353,916,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:14.655,14.358974,58213,-1,514164,100216,18637189,1936307,,0.51282054,13.846154,8632,8937,10756,14188,14213,916,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:15.672,1.4778326,58213,-1,514164,100216,18637189,1936307,,0.0,1.4778326,8632,8937,10756,14188,14213,916,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:16.673,1.5075377,58213,-1,514164,100216,18637189,1936307,,0.0,1.5075377,8632,8937,10756,14188,14213,916,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:17.685,5.91133,58217,-1,514196,100312,18637756,1936858,,0.0,5.91133,8636,8941,10756,14188,14213,916,10012,35063,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:18.744,32.70142,58100,-1,514196,100096,18637756,1936858,,2.3696682,30.331753,8944,9249,10756,14264,14289,916,9976,34562,3996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:19.707,41.884815,57611,-1,514236,99444,18637756,1936858,,3.1413612,38.743454,9144,9449,10752,14276,14301,916,10032,33861,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:20.671,38.14433,57606,-1,514236,99452,18637756,1936858,,2.0618556,36.082474,9148,9453,10752,14280,14305,916,10036,33848,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:21.701,29.95169,57140,-1,514236,98580,18637801,1937091,,2.8985507,27.05314,9168,9473,10752,14288,14313,916,9996,33354,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:22.698,39.89899,57453,-1,514008,99416,18638374,1937642,,1.010101,38.88889,9172,9477,10752,14324,14349,916,9820,33627,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:23.719,39.512196,57925,-1,514236,99976,18642024,1940679,,3.4146342,36.09756,9344,9649,10752,14324,14349,916,10056,33927,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:24.658,39.572193,58278,-1,514312,100212,18642024,1940679,,3.2085562,36.363636,9484,9789,10748,14328,14353,916,10056,34136,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:25.662,34.0,60560,-1,515072,102836,18642632,1941242,,3.0,31.0,9484,9789,10748,14908,14933,916,10632,35838,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:26.663,35.323383,60656,-1,515072,102836,18642632,1941242,,0.99502486,34.328358,9508,9813,10748,14980,15005,916,10632,35838,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:27.673,10.447761,60656,-1,515072,102836,18642632,1941242,,0.99502486,9.452736,9508,9813,10748,14980,15005,916,10632,35838,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:28.626,1.0471205,60656,-1,515072,102836,18642632,1941242,,0.0,1.0471205,9508,9813,10748,14980,15005,916,10632,35838,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:29.671,3.3816426,59892,-1,515040,102072,18642632,1941242,,0.4830918,2.8985507,8776,9081,10748,14948,14973,916,10632,35838,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:30.689,11.594203,59908,-1,515120,102224,18643205,1941793,,0.9661836,10.628019,8784,9089,10748,14948,14973,916,10632,35846,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:31.784,31.19266,59966,-1,515000,101544,18643205,1941793,,2.293578,28.899082,8976,9281,10748,15044,15069,916,10400,35616,4024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:32.673,43.75,59701,-1,515228,101780,18643205,1941793,,3.409091,40.340908,9288,9593,10748,15080,15105,916,10632,35003,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:33.698,38.461536,59989,-1,515228,102076,18643205,1941793,,1.9230769,36.53846,9564,9869,10748,15092,15117,916,10632,35003,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:34.699,31.818182,59710,-1,515264,101304,18643205,1941793,,2.5252526,29.292929,9800,10105,10740,15108,15133,916,10592,34472,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:35.631,34.759357,60018,-1,515040,102088,18643778,1942344,,1.0695187,33.68984,9804,10109,10740,15148,15173,916,10404,34736,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:36.676,40.669857,60358,-1,515288,102432,18645549,1943167,,1.9138756,38.75598,9812,10117,10740,15180,15205,916,10632,35036,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:37.674,31.979694,60406,-1,515288,102524,18646157,1943730,,1.5228426,30.456852,9812,10117,10740,15184,15209,916,10632,35080,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:38.687,41.666668,60331,-1,515288,102644,18646157,1943733,,3.4313726,38.235294,9816,10121,10736,15252,15277,916,10248,34933,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:39.683,36.5,59083,-1,515256,101396,18646157,1943733,,1.5,35.0,8944,9249,10736,14876,14901,916,10248,34933,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:40.692,0.99502486,59083,-1,515256,101396,18646157,1943733,,0.49751243,0.49751243,8944,9249,10736,14876,14901,916,10248,34933,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:41.677,1.0152284,59083,-1,515256,101396,18646157,1943733,,0.0,1.0152284,8944,9249,10736,14876,14901,916,10248,34933,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:42.680,1.4925373,59083,-1,515256,101396,18646157,1943733,,0.0,1.4925373,8944,9249,10736,14876,14901,916,10248,34933,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:43.683,17.0,59017,-1,515256,101444,18646730,1944284,,1.0,16.0,8952,9257,10736,14888,14913,916,10248,34847,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:44.793,32.589287,59311,-1,515256,101688,18646730,1944284,,4.017857,28.571428,9148,9453,10736,14980,15005,916,10252,34853,4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:45.672,40.229885,58035,-1,515256,100144,18646730,1944284,,0.0,40.229885,9212,9517,10736,15012,15037,916,10248,33481,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:46.686,40.8867,58099,-1,515256,100208,18646730,1944284,,2.955665,37.931034,9268,9573,10736,15020,15045,916,10248,33481,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:47.674,33.846153,58019,-1,515256,99644,18646730,1944284,,4.1025643,29.74359,9704,10009,10736,15040,15065,916,10212,32945,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:48.686,38.916256,58390,-1,515028,100492,18647291,1944835,,2.4630542,36.4532,9720,10025,10736,15088,15113,916,10024,33252,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:49.647,43.523315,58762,-1,515256,100872,18649314,1945658,,1.0362694,42.487045,9784,10089,10736,15096,15121,916,10252,33552,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:50.687,39.423077,59512,-1,515540,101732,18649922,1946221,,1.9230769,37.5,9784,10089,10736,15436,15461,916,10600,33962,4140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'03:35:51.668,41.538464,60548,-1,515672,103224,18649922,1946221,,3.0769231,38.46154,9784,10089,10736,15580,15605,916,10588,34854,4304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
