Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'00:13:31.470,32.850243,60578,-1,521404,102484,8161992,584370,,2.415459,30.434782,9032,9324,10876,13692,13716,916,12028,37538,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:32.506,39.130432,60871,-1,521176,104164,8162573,584921,,3.3816426,35.74879,9040,9332,10876,13704,13728,916,11844,37811,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:33.432,41.847828,61215,-1,521452,103608,8165152,587443,,1.6304348,40.217392,9044,9336,10876,13740,13764,916,12072,38115,4024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:34.426,40.909092,61339,-1,521844,104168,8165152,587443,,1.5151515,39.39394,9120,9412,10876,13752,13776,916,12076,38151,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:35.442,28.431372,60110,-1,521720,102772,8165760,588006,,5.392157,23.039215,9140,9432,10876,13992,14016,916,12336,36662,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:36.428,31.47208,60126,-1,521720,102740,8165760,588006,,1.0152284,30.456852,9148,9440,10876,14032,14056,916,12336,36630,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:37.451,9.313725,60126,-1,521720,102744,8165760,588006,,0.98039216,8.333333,9148,9440,10876,14032,14056,916,12336,36630,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:38.443,1.0050251,60142,-1,521720,102760,8165760,588006,,0.0,1.0050251,9164,9456,10876,14032,14056,916,12336,36630,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:39.451,1.4925373,60154,-1,521720,102768,8165760,588006,,0.0,1.4925373,9176,9468,10876,14032,14056,916,12336,36630,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:40.536,10.648148,60206,-1,521788,102932,8166341,588557,,1.3888888,9.259259,9228,9520,10876,14032,14056,916,12336,36630,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:41.534,30.150753,58972,-1,521560,101128,8166341,588557,,2.0100503,28.140703,9408,9699,10832,14104,14128,916,12076,35145,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:42.456,38.172043,58988,-1,521816,101368,8166341,588557,,2.688172,35.48387,9416,9707,10832,14108,14132,916,12356,35149,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:43.468,33.333332,58984,-1,521856,101376,8166341,588557,,1.9900497,31.343283,9420,9711,10832,14112,14136,916,12356,35137,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:44.452,26.903553,58516,-1,521856,100472,8166341,588557,,1.5228426,25.38071,9424,9715,10832,14116,14140,916,12324,34661,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:45.410,37.5,60790,-1,521628,103180,8166916,589108,,1.5625,35.9375,9912,10202,10824,14160,14184,916,12140,36404,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:46.456,39.130436,59598,-1,521864,101948,8170141,589931,,3.8647344,35.2657,9920,10210,10824,14184,14208,916,12372,35180,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:47.420,28.86598,60406,-1,521864,102808,8170141,589931,,2.5773196,26.28866,9924,10214,10824,14184,14208,916,12372,35984,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:48.408,34.02062,61612,-1,522008,104084,8170749,590494,,3.6082475,30.41237,9928,10218,10824,14564,14588,916,12428,36806,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:49.432,31.219511,61612,-1,522008,104084,8170749,590494,,0.4878049,30.731707,9928,10218,10824,14564,14588,916,12428,36806,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:50.438,1.980198,60704,-1,521976,103176,8170749,590494,,0.4950495,1.4851485,9052,9342,10824,14532,14556,916,12428,36806,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:51.425,2.0408163,60704,-1,521976,103176,8170749,590494,,0.0,2.0408163,9052,9342,10824,14532,14556,916,12428,36806,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:52.436,1.4705882,60704,-1,521976,103176,8170749,590494,,0.98039216,0.49019608,9052,9342,10824,14532,14556,916,12428,36806,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:53.489,17.535545,60276,-1,522104,102388,8171324,591045,,2.3696682,15.165876,9060,9350,10824,14592,14616,916,12396,36310,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:54.441,34.210526,59964,-1,518792,102384,8171324,591045,,3.1578948,31.052631,9224,9514,10824,14660,14684,916,12176,35766,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:55.502,41.428574,60268,-1,516940,102720,8171324,591045,,2.857143,38.57143,9276,9566,10824,14668,14692,916,12392,36010,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:56.433,33.51351,60217,-1,516940,102548,8171324,591045,,0.5405405,32.972973,9360,9650,10816,14668,14692,916,12392,35875,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:57.417,29.441624,59781,-1,516968,101660,8171324,591045,,1.5228426,27.918781,9388,9678,10816,14672,14696,916,12364,35407,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:58.426,38.423645,60095,-1,516740,102444,8171891,591596,,4.9261084,33.497536,9396,9686,10816,14704,14728,916,12184,35681,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:13:59.441,40.19608,60463,-1,516984,102820,8174114,592419,,1.9607843,38.235294,9428,9718,10816,14740,14764,916,12412,35981,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:00.522,35.813953,59127,-1,515192,100820,8174722,592982,,2.3255813,33.488373,9520,9810,10816,15152,15176,916,10524,34141,3972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:01.432,41.11111,59278,-1,514920,101744,8174722,592982,,3.3333333,37.77778,9424,9714,10804,14888,14912,912,10132,34652,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:02.428,27.638191,59278,-1,514920,101744,8174722,592982,,0.0,27.638191,9424,9714,10804,14888,14912,912,10132,34652,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:03.433,0.990099,59278,-1,514920,101744,8174722,592982,,0.0,0.990099,9424,9714,10804,14888,14912,912,10132,34652,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:04.437,1.5,59278,-1,514920,101744,8174722,592982,,0.0,1.5,9424,9714,10804,14888,14912,912,10132,34652,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:05.434,1.5,59278,-1,514920,101744,8174722,592982,,0.0,1.5,9424,9714,10804,14888,14912,912,10132,34652,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:06.472,23.557692,57818,-1,514920,99884,8175289,593533,,1.9230769,21.634615,8860,9150,10804,14620,14644,912,10092,34024,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:07.401,33.695652,57178,-1,514432,99528,8175334,593766,,2.7173913,30.97826,8968,9258,10804,14896,14920,912,9652,33000,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:08.444,38.095238,57663,-1,514920,100024,8175334,593766,,1.4285715,36.666668,8976,9266,10804,14896,14920,912,10148,33477,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:09.541,32.876713,57335,-1,514920,99236,8175334,593766,,4.5662103,28.310503,9064,9354,10804,14900,14924,912,10172,33057,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:10.533,37.185932,57504,-1,514432,100448,8176381,594848,,2.0100503,35.17588,9272,9562,10804,14904,14928,912,9672,33014,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:11.480,38.82979,58756,-1,515944,101252,8179587,597357,,2.1276596,36.70213,9896,10186,10796,14952,14976,912,10168,33594,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:12.440,40.314137,59141,-1,514996,101524,8179587,597357,,2.094241,38.219894,10036,10326,10796,14992,15016,912,10164,33799,3988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:13.441,35.46798,60641,-1,514896,103304,8180195,597920,,6.4039407,29.06404,10036,10326,10796,15352,15376,912,10184,34939,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:14.433,34.848484,60677,-1,514896,103304,8180195,597920,,0.5050505,34.343433,10036,10326,10796,15388,15412,912,10184,34939,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:15.454,10.39604,60677,-1,514896,103304,8180195,597920,,0.4950495,9.9009905,10036,10326,10796,15388,15412,912,10184,34939,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:16.454,2.4875622,59965,-1,514872,102592,8180195,597920,,0.49751243,1.9900497,9348,9638,10796,15364,15388,912,10184,34939,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:17.444,1.5151515,59965,-1,514872,102592,8180195,597920,,0.5050505,1.010101,9348,9638,10796,15364,15388,912,10184,34939,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:18.515,6.0465117,59970,-1,514928,102660,8180195,597920,,0.0,6.0465117,9352,9642,10796,15364,15388,912,10184,34940,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:19.474,28.79581,59418,-1,514756,101592,8180768,598471,,1.5706806,27.22513,9420,9710,10796,15472,15496,912,9916,34212,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:20.459,42.13198,59233,-1,515020,101688,8180768,598471,,2.0304568,40.101524,9516,9805,10792,15476,15500,912,10184,33928,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:21.448,37.878788,59237,-1,515020,101692,8180768,598471,,3.030303,34.848484,9520,9809,10792,15476,15500,912,10184,33928,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:22.441,30.653265,58801,-1,515052,100824,8180768,598471,,2.0100503,28.643215,9548,9837,10792,15480,15504,912,10144,33460,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:23.428,37.055836,59381,-1,514824,101872,8181341,599022,,2.0304568,35.02538,9556,9845,10792,15520,15544,912,9956,33992,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:24.459,39.512196,59690,-1,515092,102500,8181341,599022,,3.4146342,36.09756,9556,9845,10792,15556,15580,912,10196,34265,4140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:25.471,24.257427,59346,-1,515092,102308,8181344,599025,,1.4851485,22.772278,9292,9581,10792,15476,15500,912,10216,34265,4140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:26.495,16.585365,59494,-1,515092,102292,8181344,599025,,0.4878049,16.09756,9424,9713,10792,15512,15536,912,10236,34245,4140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:27.492,22.5,59353,-1,515168,101892,8183116,599848,,2.0,20.5,9436,9725,10792,15588,15612,912,10184,34016,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:28.460,28.49741,59493,-1,515340,102024,8183116,599848,,3.1088083,25.388601,9436,9725,10792,15684,15708,912,10184,34060,4008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:29.443,41.11675,59552,-1,515260,102368,8183724,600411,,5.0761423,36.040607,9436,9725,10792,15776,15800,912,9772,34027,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:30.434,31.818182,59680,-1,515260,102368,8183724,600411,,0.0,31.818182,9492,9781,10792,15784,15808,912,9772,34091,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:31.451,1.9607843,59200,-1,515180,101896,8183724,600411,,0.0,1.9607843,9328,9617,10792,15468,15492,912,9772,34091,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:32.445,1.0152284,59216,-1,515180,101904,8183724,600411,,0.0,1.0152284,9340,9629,10792,15472,15496,912,9772,34091,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:33.469,4.368932,59228,-1,515180,102096,8183724,600411,,0.4854369,3.883495,9352,9641,10792,15472,15496,912,9772,34091,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:34.517,35.2657,58753,-1,514952,100996,8184297,600962,,1.4492754,33.816425,9588,9877,10776,15596,15620,912,9504,33256,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:35.455,40.957447,58217,-1,515180,100668,8184297,600962,,1.0638298,39.893616,9588,9877,10776,15620,15644,912,9772,32696,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:36.431,40.81633,58209,-1,515180,100676,8184297,600962,,3.5714285,37.2449,9592,9881,10776,15624,15648,912,9772,32680,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:37.464,28.365385,57741,-1,515180,99768,8184297,600962,,0.0,28.365385,9596,9885,10776,15628,15652,912,9736,32204,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:14:38.476,38.805973,58405,-1,514952,100648,8184858,601513,,1.9900497,36.81592,9940,10229,10772,15676,15700,912,9548,32476,4080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
