Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'02:42:56.433,-1.0,51716,-1,507244,91464,16478711,1630337,,-1.0,-1.0,4908,5220,11024,7772,7798,936,11708,38698,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:42:57.429,2.0100503,51708,-1,507244,91464,16478711,1630337,,0.0,2.0100503,4908,5220,11024,7772,7798,936,11708,38690,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:42:58.400,1.0309278,51715,-1,507244,91464,16478711,1630337,,0.0,1.0309278,4908,5220,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:42:59.462,0.9433962,51719,-1,507244,91468,16478711,1630337,,0.0,0.9433962,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:00.428,2.1052632,51719,-1,507244,91468,16478711,1630337,,0.5263158,1.5789474,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:01.423,0.99502486,51719,-1,507244,91468,16478711,1630337,,0.49751243,0.49751243,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:02.427,1.4851485,51719,-1,507244,91468,16478711,1630337,,0.4950495,0.990099,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:03.429,1.0,51719,-1,507244,91468,16478711,1630337,,0.0,1.0,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:04.411,1.5228426,51719,-1,507244,91468,16478711,1630337,,0.5076142,1.0152284,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:43:05.417,1.4851485,51719,-1,507244,91468,16478711,1630337,,0.4950495,0.990099,4912,5224,11024,7772,7798,936,11708,38697,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
