Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'01:51:27.578,-1.0,36690,-1,506664,72456,14359824,1340285,,-1.0,-1.0,4952,5267,11032,7024,7050,936,10484,24373,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:28.587,0.0,36682,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24365,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:29.598,0.0,36682,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24365,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:30.595,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:31.593,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:32.593,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:33.591,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:34.593,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:35.595,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:36.612,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:37.581,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:38.592,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:39.602,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:40.598,0.0,36689,-1,506664,72456,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10484,24372,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:41.602,0.5,36646,-1,503544,72420,14359824,1340285,,0.5,0.0,4952,5267,11032,7024,7050,936,10448,24329,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:42.597,0.0,36622,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24305,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:43.600,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:44.608,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:45.601,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:46.582,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:47.593,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'01:51:48.607,0.0,36629,-1,501464,72396,14359824,1340285,,0.0,0.0,4952,5267,11032,7024,7050,936,10424,24312,2908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
