Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'00:53:48.789,41.75258,61792,-1,521676,104100,10251013,855082,,2.0618556,39.690723,9432,9737,10820,12468,12493,916,13480,39562,3984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:49.785,35.5,60300,-1,521676,102628,10251013,855082,,2.0,33.5,9440,9745,10820,12468,12493,916,13480,38062,3984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:50.777,30.30303,60563,-1,521896,103116,10251621,855645,,1.5151515,28.787878,9440,9745,10820,12888,12913,916,13552,37905,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:51.762,30.612246,60151,-1,521852,102704,10251621,855645,,1.5306122,29.081633,9100,9405,10820,12848,12873,916,13552,37873,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:52.776,1.4851485,60167,-1,521856,102708,10251621,855645,,0.4950495,0.990099,9100,9405,10820,12852,12877,916,13552,37885,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:53.786,1.4778326,60179,-1,521856,102716,10251621,855645,,0.0,1.4778326,9108,9413,10820,12856,12881,916,13552,37885,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:54.765,1.5384616,60187,-1,521856,102728,10251621,855645,,0.0,1.5384616,9116,9421,10820,12856,12881,916,13552,37885,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:55.907,16.22807,60339,-1,521960,103168,10252202,856196,,1.754386,14.473684,9256,9561,10820,12868,12893,916,13556,37885,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:56.762,30.813953,60220,-1,521960,102964,10252202,856196,,1.744186,29.069767,9460,9764,10812,12960,12985,916,13516,37471,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:57.754,39.698494,59106,-1,521988,101384,10252202,856196,,3.0150754,36.68342,9472,9776,10812,12964,12989,916,13572,36341,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:58.792,36.893204,59114,-1,522028,101420,10252202,856196,,1.9417475,34.951458,9476,9780,10812,12968,12993,916,13572,36341,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:53:59.893,29.680367,58422,-1,521800,100536,10252202,856747,,1.369863,28.310503,9484,9788,10812,12972,12997,916,13316,35637,4032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:00.780,35.95506,60750,-1,522028,103060,10252777,856747,,2.8089888,33.14607,9520,9824,10784,13012,13037,916,13584,37889,4036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:01.792,37.623764,59314,-1,522036,101604,10256000,857570,,1.980198,35.643566,9528,9832,10784,13040,13065,916,13588,36417,4036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:02.789,25.5,60094,-1,522168,102216,10256608,858133,,4.0,21.5,9532,9836,10784,13040,13065,916,13560,37193,3936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:03.772,38.775513,60758,-1,521700,103080,10256608,858133,,1.5306122,37.2449,9532,9836,10784,13100,13125,916,13152,37797,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:04.764,29.441624,60758,-1,521700,103080,10256608,858133,,1.5228426,27.918781,9532,9836,10784,13100,13125,916,13152,37797,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:05.774,2.5,60102,-1,521676,102424,10256608,858133,,0.0,2.5,8936,9240,10784,13040,13065,916,13152,37797,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:06.781,1.9900497,60102,-1,521676,102424,10256608,858133,,0.0,1.9900497,8936,9240,10784,13040,13065,916,13152,37797,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:07.765,1.010101,60102,-1,521676,102424,10256608,858133,,0.0,1.010101,8936,9240,10784,13040,13065,916,13152,37797,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:08.783,26.600986,59922,-1,521728,101732,10257183,858684,,2.4630542,24.137932,9292,9595,10776,13128,13153,916,13116,37174,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:09.738,36.458332,59422,-1,521528,101584,10257183,858684,,2.0833333,34.375,9296,9599,10776,13132,13157,916,12944,36666,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:10.828,38.248848,59618,-1,518636,101780,10257183,858684,,1.843318,36.40553,9300,9603,10776,13132,13157,916,13136,36858,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:11.803,26.666668,59134,-1,516588,100860,10257183,858684,,3.5897436,23.076923,9312,9615,10776,13136,13161,916,13080,36358,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:12.861,41.70616,60468,-1,516360,101712,10257750,859235,,2.843602,38.86256,9316,9619,10776,13168,13193,916,12896,37656,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:13.846,41.32653,59908,-1,516604,102108,10259973,860058,,3.0612245,38.265305,9436,9739,10772,13204,13229,916,13132,36940,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:14.772,40.32258,60335,-1,516976,103404,10259973,860058,,3.7634408,36.55914,9436,9739,10772,13204,13229,916,12996,37367,3940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:15.754,39.89899,59117,-1,514224,101444,10260581,860621,,3.5353534,36.363636,9468,9771,10772,13936,13961,916,10360,35385,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:16.771,35.46798,59165,-1,514224,101444,10260581,860621,,1.4778326,33.990147,9468,9771,10772,13972,13997,912,10360,35397,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:17.774,12.0,59165,-1,514224,101444,10260581,860621,,0.5,11.5,9468,9771,10772,13972,13997,912,10360,35397,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:18.763,3.0456853,58301,-1,514192,100580,10260581,860621,,0.5076142,2.5380712,8768,9071,10772,13808,13833,912,10360,35397,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:19.756,2.020202,58301,-1,514192,100580,10260581,860621,,0.5050505,1.5151515,8768,9071,10772,13808,13833,912,10360,35397,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:20.848,8.75576,58312,-1,514192,100676,10261148,861172,,0.921659,7.834101,8772,9075,10772,13808,13833,912,10360,35404,3956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:21.899,33.333332,57155,-1,514004,99648,10261148,861172,,1.4285715,31.904762,8872,9175,10772,13880,13905,912,10080,34075,3940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:22.775,39.428574,57727,-1,514232,99880,10261148,861172,,1.7142857,37.714287,9140,9443,10772,13900,13925,912,10376,34359,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:23.760,38.26531,57883,-1,514232,100084,10261148,861405,,2.0408163,36.22449,9340,9643,10772,13900,13925,912,10380,34315,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:24.752,31.65829,57417,-1,514232,99124,10261193,861405,,2.0100503,29.648241,9456,9759,10764,13924,13949,912,10344,33709,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:25.792,36.666664,57742,-1,514040,99920,10261766,861956,,3.3333333,33.333332,9464,9767,10764,13968,13993,912,10164,33982,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:26.825,40.0,58054,-1,514268,100236,10265415,864994,,2.9268293,37.07317,9468,9771,10764,13976,14001,912,10392,34282,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:27.767,39.361702,58511,-1,514496,100956,10265415,864994,,0.5319149,38.82979,9472,9775,10764,13988,14013,912,10532,34723,3964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:28.830,38.497654,60839,-1,515204,103324,10266023,865557,,3.286385,35.21127,9504,9807,10764,14808,14833,912,10892,36199,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:29.783,34.210526,60635,-1,515172,103124,10266023,865557,,0.0,34.210526,9352,9655,10764,14756,14781,912,10892,36199,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:30.793,1.4705882,60639,-1,515172,103124,10266023,865557,,0.0,1.4705882,9352,9655,10764,14760,14785,912,10892,36199,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:31.791,1.5151515,60643,-1,515172,103128,10266023,865557,,0.0,1.5151515,9356,9659,10764,14760,14785,912,10892,36199,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:32.777,1.010101,60655,-1,515172,103140,10266023,865557,,0.0,1.010101,9368,9671,10764,14760,14785,912,10892,36199,3976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:33.858,21.296297,61636,-1,515220,103720,10266596,866108,,1.8518518,19.444445,9548,9850,10736,14808,14833,912,10984,36953,4052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:34.849,35.02538,61011,-1,515028,103476,10266596,866108,,1.5228426,33.502537,9560,9862,10736,14832,14857,912,10736,36292,4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:35.750,43.333332,61255,-1,515256,103708,10266596,866108,,2.2222223,41.11111,9564,9866,10736,14844,14869,912,10964,36520,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:36.807,36.79245,61259,-1,515288,103740,10266596,866108,,1.8867924,34.90566,9568,9870,10736,14844,14869,912,10964,36520,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:37.888,31.336407,60563,-1,515060,102588,10267169,866659,,1.843318,29.493088,9572,9874,10736,14848,14873,912,10696,35816,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:38.812,42.934784,61764,-1,515312,104216,10267169,867482,,1.6304348,41.304348,10112,10414,10736,14848,14873,912,10964,36477,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:39.843,37.864075,61892,-1,515332,104404,10268940,867482,,1.9417475,35.92233,10116,10418,10736,14896,14921,912,10964,36553,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:40.897,29.52381,60635,-1,515260,103108,10269548,868045,,3.3333333,26.190475,10120,10422,10736,14928,14953,912,10648,35260,4128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:41.780,42.045452,61748,-1,515260,104436,10269548,868048,,1.7045455,40.340908,10120,10422,10736,14968,14993,912,10496,36333,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:42.776,31.155779,61748,-1,515260,104436,10269548,868048,,1.5075377,29.648241,10120,10422,10736,14968,14993,912,10496,36333,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:43.826,2.8708134,60544,-1,515208,103232,10269548,868048,,0.0,2.8708134,9316,9618,10736,14568,14593,912,10496,36333,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:44.798,1.5306122,60544,-1,515208,103232,10269548,868048,,0.0,1.5306122,9316,9618,10736,14568,14593,912,10496,36333,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:45.788,1.0152284,60544,-1,515208,103232,10269548,868048,,0.5076142,0.5076142,9316,9618,10736,14568,14593,912,10496,36333,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:46.802,27.941175,60204,-1,515208,102440,10270121,868599,,3.9215686,24.019608,9352,9654,10736,14692,14717,912,10456,35833,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:47.772,37.62887,59368,-1,514980,101880,10270121,868599,,3.0927835,34.536083,9540,9842,10736,14700,14725,912,10268,34801,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:48.799,43.349754,59554,-1,515208,102004,10270121,868599,,0.49261084,42.857143,9624,9926,10720,14708,14733,912,10496,34895,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:49.815,30.19802,59145,-1,515208,101156,10270121,868599,,2.4752476,27.722773,9672,9974,10720,14716,14741,912,10460,34430,4148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:50.836,38.349514,59421,-1,514980,101900,10270682,869150,,3.883495,34.46602,9676,9978,10720,14752,14777,912,10268,34666,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:51.849,43.349754,59789,-1,515208,102276,10272705,869973,,1.9704434,41.37931,9680,9982,10720,14816,14841,912,10496,34966,4160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:52.782,43.548386,60596,-1,515624,103344,10272705,869973,,1.0752689,42.473118,9760,10062,10720,15036,15061,912,10924,35473,4220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:53.805,45.320198,61620,-1,515624,104616,10273313,870536,,3.9408867,41.37931,9764,10066,10720,15184,15209,912,10924,36345,4388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:54.802,39.698494,61620,-1,515624,104616,10273313,870536,,0.0,39.698494,9764,10066,10720,15184,15209,912,10924,36345,4388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'00:54:55.799,16.080402,61620,-1,515624,104616,10273313,870536,,0.0,16.080402,9764,10066,10720,15184,15209,912,10924,36345,4388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
