Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'04:03:27.758,-1.0,50691,-1,505808,89580,20677332,2170733,,-1.0,-1.0,4928,5242,11068,7264,7290,932,11716,38159,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:28.743,1.5228426,50682,-1,505808,89580,20677332,2170733,,0.5076142,1.0152284,4928,5242,11068,7264,7290,932,11716,38150,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:29.732,1.0050251,50689,-1,505808,89580,20677332,2170733,,0.5025126,0.5025126,4928,5242,11068,7264,7290,932,11716,38157,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:30.726,1.5151515,50688,-1,505808,89580,20677332,2170733,,1.010101,0.5050505,4928,5242,11068,7264,7290,932,11716,38156,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:31.734,0.990099,50681,-1,505808,89580,20677332,2170733,,0.0,0.990099,4928,5242,11068,7264,7290,932,11716,38149,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:32.728,1.5151515,50681,-1,505808,89580,20677332,2170733,,0.0,1.5151515,4928,5242,11068,7264,7290,932,11716,38149,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:33.726,1.0,50688,-1,505808,89580,20677332,2170733,,0.5,0.5,4928,5242,11068,7264,7290,932,11716,38156,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:34.733,1.4778326,50688,-1,505808,89580,20677332,2170733,,0.49261084,0.9852217,4928,5242,11068,7264,7290,932,11716,38156,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:35.724,1.010101,50688,-1,505808,89580,20677332,2170733,,0.5050505,0.5050505,4928,5242,11068,7264,7290,932,11716,38156,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'04:03:36.761,1.9607843,50688,-1,505808,89580,20677332,2170733,,0.0,1.9607843,4928,5242,11068,7264,7290,932,11716,38156,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
