测试时间(s),977
CPU峰值(%),55.2
CPU均值(%),18.6
RSS峰值(KB),170912
RSS均值(KB),140514
接收流量(KB),7267.9
发送流量(KB),778.4
CPU耗电(uAh/h),0.0
传感器耗电(uAh/h),504.1
总耗电(uAh/h),0.0

