Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'02:02:47.269,-1.0,51120,-1,510184,90984,14384661,1361637,,-1.0,-1.0,4880,5183,11088,7324,7349,932,11936,38588,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:48.270,0.99502486,51126,-1,510184,90984,14384661,1361637,,0.0,0.99502486,4880,5183,11088,7324,7349,932,11936,38594,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:49.278,1.4851485,51126,-1,510184,90984,14384661,1361637,,0.0,1.4851485,4880,5183,11088,7324,7349,932,11936,38594,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:50.270,1.5,51126,-1,510184,90984,14384661,1361637,,0.0,1.5,4880,5183,11088,7324,7349,932,11936,38594,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:51.271,1.5075377,51126,-1,510184,90984,14384661,1361637,,0.0,1.5075377,4880,5183,11088,7324,7349,932,11936,38594,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:52.286,1.4851485,51126,-1,510184,90984,14384661,1361637,,0.0,1.4851485,4880,5183,11088,7324,7349,932,11936,38594,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:53.273,1.0152284,51118,-1,509144,90976,14384661,1361637,,0.0,1.0152284,4880,5183,11088,7324,7349,932,11928,38586,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:54.286,1.980198,51118,-1,509144,90976,14384661,1361637,,0.4950495,1.4851485,4880,5183,11088,7324,7349,932,11928,38586,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:55.274,1.010101,51118,-1,509144,90976,14384661,1361637,,0.0,1.010101,4880,5183,11088,7324,7349,932,11928,38586,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'02:02:56.282,1.4925373,51118,-1,509144,90976,14384661,1361637,,0.0,1.4925373,4880,5183,11088,7324,7349,932,11928,38586,3208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
