30624.00,0
30632.00,0
28756.00,0
30648.00,0
28740.00,0
27908.00,3
27659.00,2
30557.00,0
20730.00,1
28716.00,0
30625.00,0
29113.00,0
28864.00,0
30650.00,0
29811.36
