2709.00,0
2628.00,0
2545.00,2
2650.00,0
2663.00,0
2756.00,3
2699.00,0
2618.00,0
2732.00,0
2660.00,0
2605.00,0
2955.00,1
2593.00,0
2779.00,2
2721.00,0
2691.00,0
2541.00,2
2747.00,0
2554.00,3
2619.00,0
2666.79
