Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:34:46.325,57.67,,0.00,0.00,4.55,,1970.00,0.00,34103.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:47.296,57.80,,0.00,0.00,4.68,,1970.00,0.00,35081.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:48.280,57.93,,0.00,0.00,4.81,,1970.00,0.00,36068.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:49.301,58.07,,0.00,0.00,4.94,,1970.00,0.00,37080.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:50.297,58.20,,0.00,0.00,5.08,,1970.00,0.00,38092.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:51.306,58.33,,0.00,0.00,5.21,,1970.00,0.00,39088.00,53.12,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:52.423,82.45,,0.00,0.00,5.35,,2660.00,0.00,39355.00,77.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:53.367,82.59,,0.00,0.00,5.48,,2660.00,0.00,39355.00,77.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:54.354,82.72,,0.00,0.00,5.62,,2660.00,0.00,39355.00,77.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:55.297,82.85,,0.00,0.00,5.75,,2660.00,0.00,39355.00,77.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:56.303,82.98,,0.00,0.00,5.88,,2660.00,0.00,39355.00,77.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:57.316,93.67,,0.00,0.00,6.01,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:58.298,93.81,,0.00,0.00,6.15,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:34:59.317,93.94,,0.00,0.00,6.28,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:00.354,94.08,,0.00,0.00,6.42,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:01.304,94.21,,0.00,0.00,6.55,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:02.306,94.34,,0.00,0.00,6.68,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:03.330,94.47,,0.00,0.00,6.81,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:04.303,94.61,,0.00,0.00,6.95,,2930.00,0.00,39355.00,87.66,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:05.335,105.80,,0.00,0.00,7.08,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:06.315,105.94,,0.00,0.00,7.21,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:07.339,106.07,,0.00,0.00,7.35,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:08.362,106.20,,0.00,0.00,7.48,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:09.310,106.34,,0.00,0.00,7.61,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:10.315,106.47,,0.00,0.00,7.75,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:11.343,106.61,,0.00,0.00,7.88,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:12.330,106.74,,0.00,0.00,8.02,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:13.318,106.87,,0.00,0.00,8.15,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:14.315,107.00,,0.00,0.00,8.28,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:15.359,107.14,,0.00,0.00,8.41,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:16.307,107.27,,0.00,0.00,8.55,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:17.349,107.41,,0.00,0.00,8.68,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:18.352,107.53,,0.00,0.00,8.81,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:19.359,107.67,,0.00,0.00,8.95,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:20.311,107.80,,0.00,0.00,9.08,,3290.00,0.00,39355.00,98.72,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:21.349,133.03,,0.00,0.00,9.22,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:22.333,133.16,,0.00,0.00,9.35,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:23.293,133.29,,0.00,0.00,9.48,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:24.326,133.43,,0.00,0.00,9.61,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:25.333,133.56,,0.00,0.00,9.75,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:26.327,133.69,,0.00,0.00,9.88,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:27.343,133.83,,0.00,0.00,10.01,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:28.328,133.96,,0.00,0.00,10.15,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:29.347,134.10,,0.00,0.00,10.28,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:30.311,134.23,,0.00,0.00,10.41,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:31.361,134.36,,0.00,0.00,10.55,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:32.326,134.49,,0.00,0.00,10.68,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:33.325,134.63,,0.00,0.00,10.81,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:34.310,134.76,,0.00,0.00,10.95,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:35.345,134.90,,0.00,0.00,11.08,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:36.324,135.03,,0.00,0.00,11.21,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:37.316,135.16,,0.00,0.00,11.35,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:38.351,135.30,,0.00,0.00,11.48,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:39.357,135.43,,0.00,0.00,11.62,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:40.319,135.56,,0.00,0.00,11.75,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:41.316,135.69,,0.00,0.00,11.88,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:42.317,135.83,,0.00,0.00,12.01,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:43.325,135.96,,0.00,0.00,12.15,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:44.338,136.10,,0.00,0.00,12.28,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:45.306,136.23,,0.00,0.00,12.41,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:46.330,136.36,,0.00,0.00,12.55,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:47.333,136.50,,0.00,0.00,12.68,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:48.318,136.63,,0.00,0.00,12.81,,4000.00,0.00,39355.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:49.332,136.76,,0.00,0.00,12.95,,4000.00,0.00,39360.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:50.301,136.89,,0.00,0.00,13.08,,4000.00,0.00,39360.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:51.326,137.03,,0.00,0.00,13.22,,4000.00,0.00,39360.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:52.334,137.16,,0.00,0.00,13.35,,4000.00,0.00,39360.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:53.347,137.30,,0.00,0.00,13.48,,4000.00,0.00,39360.00,123.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:54.335,181.04,,0.00,0.00,13.62,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:55.354,181.18,,0.00,0.00,13.75,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:56.363,181.31,,0.00,0.00,13.88,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:57.345,181.45,,0.00,0.00,14.02,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:58.313,181.57,,0.00,0.00,14.15,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:35:59.370,181.71,,0.00,0.00,14.29,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:00.320,181.84,,0.00,0.00,14.41,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:01.309,181.97,,0.00,0.00,14.55,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:02.342,182.11,,0.00,0.00,14.68,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:03.331,182.24,,0.00,0.00,14.82,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:04.371,182.38,,0.00,0.00,14.95,,5330.00,0.00,39360.00,167.43,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:05.334,196.76,,0.00,0.00,15.08,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:06.313,196.89,,0.00,0.00,15.21,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:07.360,197.03,,0.00,0.00,15.35,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:08.317,197.16,,0.00,0.00,15.48,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:09.324,197.30,,0.00,0.00,15.62,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:10.335,197.43,,0.00,0.00,15.75,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:11.353,197.57,,0.00,0.00,15.88,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:12.345,197.70,,0.00,0.00,16.02,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:13.369,197.83,,0.00,0.00,16.15,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:14.355,197.97,,0.00,0.00,16.29,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:15.374,198.10,,0.00,0.00,16.42,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:16.338,198.23,,0.00,0.00,16.55,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:17.340,198.36,,0.00,0.00,16.68,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:18.367,198.50,,0.00,0.00,16.81,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:19.359,198.63,,0.00,0.00,16.95,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:20.331,198.76,,0.00,0.00,17.08,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:21.347,198.90,,0.00,0.00,17.22,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:22.361,199.03,,0.00,0.00,17.35,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:23.362,199.17,,0.00,0.00,17.48,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:24.339,199.30,,0.00,0.00,17.62,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:25.338,199.43,,0.00,0.00,17.75,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:26.421,199.56,,0.00,0.00,17.88,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:27.344,199.70,,0.00,0.00,18.02,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:28.338,199.83,,0.00,0.00,18.15,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:29.346,199.96,,0.00,0.00,18.28,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:30.365,200.10,,0.00,0.00,18.42,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:31.362,200.23,,0.00,0.00,18.55,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:32.384,200.37,,0.00,0.00,18.69,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:33.348,200.50,,0.00,0.00,18.82,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:34.374,200.63,,0.00,0.00,18.95,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:35.346,200.76,,0.00,0.00,19.08,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:36.345,200.90,,0.00,0.00,19.22,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:37.344,201.03,,0.00,0.00,19.35,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:38.394,201.16,,0.00,0.00,19.48,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:39.346,201.30,,0.00,0.00,19.62,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:40.357,201.43,,0.00,0.00,19.75,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:41.337,201.56,,0.00,0.00,19.88,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:42.386,201.70,,0.00,0.00,20.02,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:43.338,201.83,,0.00,0.00,20.15,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:44.329,201.96,,0.00,0.00,20.28,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:45.307,202.09,,0.00,0.00,20.41,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:46.412,202.23,,0.00,0.00,20.55,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:47.355,202.37,,0.00,0.00,20.69,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:48.358,202.50,,0.00,0.00,20.82,,5800.00,0.00,39360.00,181.68,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:49.351,256.72,,0.00,0.00,20.95,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:50.345,256.85,,0.00,0.00,21.08,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:51.350,256.99,,0.00,0.00,21.22,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:52.338,257.12,,0.00,0.00,21.35,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:53.348,257.26,,0.00,0.00,21.48,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:54.399,257.39,,0.00,0.00,21.62,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:55.354,257.52,,0.00,0.00,21.75,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:56.351,257.66,,0.00,0.00,21.88,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:57.368,257.79,,0.00,0.00,22.02,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:58.343,257.92,,0.00,0.00,22.15,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:36:59.360,258.06,,0.00,0.00,22.28,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:00.367,258.19,,0.00,0.00,22.42,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:01.351,258.32,,0.00,0.00,22.55,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:02.386,258.46,,0.00,0.00,22.69,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:03.351,258.59,,0.00,0.00,22.82,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:04.376,258.73,,0.00,0.00,22.95,,7490.00,0.00,39360.00,235.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:05.345,277.21,,0.00,0.00,23.08,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:06.351,277.34,,0.00,0.00,23.22,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:07.364,277.48,,0.00,0.00,23.35,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:08.341,277.61,,0.00,0.00,23.48,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:09.349,277.74,,0.00,0.00,23.62,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:10.327,277.88,,0.00,0.00,23.75,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:11.379,278.01,,0.00,0.00,23.89,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:12.366,278.15,,0.00,0.00,24.02,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:13.371,278.28,,0.00,0.00,24.15,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:14.393,278.42,,0.00,0.00,24.29,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:15.360,278.55,,0.00,0.00,24.42,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:16.335,278.68,,0.00,0.00,24.55,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:17.370,278.81,,0.00,0.00,24.69,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:18.400,278.95,,0.00,0.00,24.82,,8150.00,0.00,39360.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:19.380,279.08,,0.00,0.00,24.96,,8150.00,0.00,39363.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:20.355,279.21,,0.00,0.00,25.09,,8150.00,0.00,39363.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:21.358,279.35,,0.00,0.00,25.22,,8150.00,0.00,39363.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:22.361,279.48,,0.00,0.00,25.35,,8150.00,0.00,39363.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:37:23.352,279.61,,0.00,0.00,25.49,,8150.00,0.00,39363.00,254.13,,0,0,0.00,,0.00,0.00,0.00,0.00
