Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:19:01.346,91.92,,0.00,0.00,1.83,,2980.00,0.00,7351.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:02.432,92.06,,0.00,0.00,1.97,,2980.00,0.00,8398.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:03.429,92.19,,0.00,0.00,2.10,,2980.00,0.00,9374.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:04.388,92.32,,0.00,0.00,2.23,,2980.00,0.00,10379.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:05.385,92.46,,0.00,0.00,2.36,,2980.00,0.00,11378.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:06.391,92.59,,0.00,0.00,2.50,,2980.00,0.00,12384.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:07.421,92.72,,0.00,0.00,2.63,,2980.00,0.00,13371.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:08.412,92.86,,0.00,0.00,2.77,,2980.00,0.00,14411.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:09.406,92.99,,0.00,0.00,2.90,,2980.00,0.00,15401.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:10.419,93.13,,0.00,0.00,3.04,,2980.00,0.00,16411.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:11.500,93.26,,0.00,0.00,3.17,,2980.00,0.00,17409.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:12.426,93.39,,0.00,0.00,3.30,,2980.00,0.00,18389.00,90.09,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:13.882,357.78,,0.00,0.00,3.48,,11580.00,0.00,19774.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:14.560,357.88,,0.00,0.00,3.58,,11580.00,0.00,20496.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:15.540,358.01,,0.00,0.00,3.71,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:16.457,358.13,,0.00,0.00,3.84,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:17.408,358.27,,0.00,0.00,3.97,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:18.493,358.40,,0.00,0.00,4.10,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:19.394,358.53,,0.00,0.00,4.23,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:20.402,358.67,,0.00,0.00,4.37,,11580.00,0.00,21459.00,354.30,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:21.446,499.80,,0.00,0.00,4.50,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:22.449,499.93,,0.00,0.00,4.64,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:23.409,500.06,,0.00,0.00,4.77,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:24.400,500.19,,0.00,0.00,4.90,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:25.406,500.33,,0.00,0.00,5.03,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:26.428,500.46,,0.00,0.00,5.17,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:27.502,500.60,,0.00,0.00,5.31,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:28.401,500.72,,0.00,0.00,5.43,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:29.395,500.86,,0.00,0.00,5.57,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:30.465,500.99,,0.00,0.00,5.70,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:31.416,501.13,,0.00,0.00,5.84,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:32.416,501.26,,0.00,0.00,5.97,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:33.497,501.40,,0.00,0.00,6.10,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:34.444,501.53,,0.00,0.00,6.24,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:35.444,501.66,,0.00,0.00,6.37,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:36.511,501.80,,0.00,0.00,6.51,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:37.386,501.92,,0.00,0.00,6.63,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:38.508,502.07,,0.00,0.00,6.78,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:39.398,502.19,,0.00,0.00,6.90,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:40.406,502.32,,0.00,0.00,7.03,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:41.406,502.46,,0.00,0.00,7.17,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:42.401,502.59,,0.00,0.00,7.30,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:43.417,502.73,,0.00,0.00,7.44,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:44.462,502.87,,0.00,0.00,7.57,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:45.394,502.99,,0.00,0.00,7.70,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:46.436,503.13,,0.00,0.00,7.84,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:47.402,503.26,,0.00,0.00,7.97,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:48.440,503.39,,0.00,0.00,8.10,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:49.397,503.52,,0.00,0.00,8.23,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:50.409,503.66,,0.00,0.00,8.37,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:51.397,503.79,,0.00,0.00,8.50,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:52.449,503.93,,0.00,0.00,8.64,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:53.461,504.06,,0.00,0.00,8.77,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:54.394,504.19,,0.00,0.00,8.90,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:55.395,504.33,,0.00,0.00,9.03,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:56.407,504.46,,0.00,0.00,9.17,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:57.404,504.59,,0.00,0.00,9.30,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:58.409,504.73,,0.00,0.00,9.44,,16190.00,0.00,21459.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:19:59.456,504.86,,0.00,0.00,9.57,,16190.00,0.00,21460.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:00.418,504.99,,0.00,0.00,9.70,,16190.00,0.00,21460.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:01.421,505.13,,0.00,0.00,9.83,,16190.00,0.00,21460.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:02.385,505.26,,0.00,0.00,9.97,,16190.00,0.00,21460.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:03.577,505.41,,0.00,0.00,10.12,,16190.00,0.00,21460.00,495.29,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:04.393,1364.63,,0.00,0.00,10.23,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:05.569,1364.77,,0.00,0.00,10.37,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:06.426,1364.90,,0.00,0.00,10.50,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:07.394,1365.03,,0.00,0.00,10.63,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:08.379,1365.16,,0.00,0.00,10.77,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:09.444,1365.30,,0.00,0.00,10.90,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:10.397,1365.43,,0.00,0.00,11.03,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:11.424,1365.57,,0.00,0.00,11.17,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:12.411,1365.70,,0.00,0.00,11.30,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:13.400,1365.83,,0.00,0.00,11.43,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:14.432,1365.96,,0.00,0.00,11.57,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:15.444,1366.10,,0.00,0.00,11.70,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:16.416,1366.23,,0.00,0.00,11.84,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:17.465,1366.37,,0.00,0.00,11.97,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:18.418,1366.50,,0.00,0.00,12.10,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:19.436,1366.63,,0.00,0.00,12.23,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:20.370,1366.76,,0.00,0.00,12.36,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:21.414,1366.90,,0.00,0.00,12.50,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:22.432,1367.03,,0.00,0.00,12.64,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:23.407,1367.16,,0.00,0.00,12.77,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:24.505,1367.31,,0.00,0.00,12.91,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:25.470,1367.44,,0.00,0.00,13.04,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:26.432,1367.57,,0.00,0.00,13.17,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:27.364,1367.69,,0.00,0.00,13.30,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:28.523,1367.84,,0.00,0.00,13.45,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:29.440,1367.97,,0.00,0.00,13.57,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:30.408,1368.10,,0.00,0.00,13.70,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:31.409,1368.23,,0.00,0.00,13.83,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:32.408,1368.37,,0.00,0.00,13.97,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:33.387,1368.50,,0.00,0.00,14.10,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:34.420,1368.63,,0.00,0.00,14.24,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:35.417,1368.77,,0.00,0.00,14.37,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:36.489,1368.90,,0.00,0.00,14.50,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:37.409,1369.03,,0.00,0.00,14.64,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:38.415,1369.16,,0.00,0.00,14.77,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:39.482,1369.30,,0.00,0.00,14.90,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:40.414,1369.43,,0.00,0.00,15.04,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:41.399,1369.56,,0.00,0.00,15.17,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:42.491,1369.71,,0.00,0.00,15.31,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:43.397,1369.83,,0.00,0.00,15.43,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:44.457,1369.96,,0.00,0.00,15.57,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:45.400,1370.10,,0.00,0.00,15.70,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:46.412,1370.23,,0.00,0.00,15.83,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:47.403,1370.36,,0.00,0.00,15.97,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:48.389,1370.50,,0.00,0.00,16.10,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:49.560,1370.64,,0.00,0.00,16.25,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:50.411,1370.76,,0.00,0.00,16.37,,44140.00,0.00,21460.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:51.418,1370.90,,0.00,0.00,16.50,,44140.00,0.00,21462.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:52.413,1371.03,,0.00,0.00,16.63,,44140.00,0.00,21462.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:53.479,1371.17,,0.00,0.00,16.77,,44140.00,0.00,21462.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:54.473,1371.31,,0.00,0.00,16.91,,44140.00,0.00,21462.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:55.458,1371.43,,0.00,0.00,17.03,,44140.00,0.00,21462.00,1354.40,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:56.452,2486.36,,0.00,0.00,17.17,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:57.430,2486.50,,0.00,0.00,17.30,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:58.381,2486.63,,0.00,0.00,17.43,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:20:59.436,2486.77,,0.00,0.00,17.57,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:00.416,2486.90,,0.00,0.00,17.70,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:01.398,2487.03,,0.00,0.00,17.83,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:02.395,2487.16,,0.00,0.00,17.97,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:03.396,2487.29,,0.00,0.00,18.10,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:04.401,2487.43,,0.00,0.00,18.23,,80250.00,0.00,21462.00,2469.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:05.399,2644.87,,0.00,0.00,18.37,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:06.424,2645.00,,0.00,0.00,18.50,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:07.397,2645.13,,0.00,0.00,18.63,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:08.470,2645.27,,0.00,0.00,18.77,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:09.440,2645.40,,0.00,0.00,18.91,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:10.436,2645.54,,0.00,0.00,19.04,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:11.410,2645.67,,0.00,0.00,19.17,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:12.575,2645.81,,0.00,0.00,19.31,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:13.459,2645.93,,0.00,0.00,19.44,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:14.420,2646.07,,0.00,0.00,19.57,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:15.429,2646.20,,0.00,0.00,19.70,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:16.477,2646.33,,0.00,0.00,19.84,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:17.423,2646.47,,0.00,0.00,19.97,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:18.411,2646.60,,0.00,0.00,20.10,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:19.433,2646.73,,0.00,0.00,20.24,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:20.444,2646.87,,0.00,0.00,20.37,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:21.451,2647.00,,0.00,0.00,20.51,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:22.436,2647.14,,0.00,0.00,20.64,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:23.444,2647.27,,0.00,0.00,20.77,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:24.408,2647.40,,0.00,0.00,20.90,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:25.439,2647.53,,0.00,0.00,21.04,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:26.427,2647.67,,0.00,0.00,21.17,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:27.443,2647.80,,0.00,0.00,21.31,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:28.469,2647.94,,0.00,0.00,21.44,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:29.480,2648.07,,0.00,0.00,21.57,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:30.404,2648.20,,0.00,0.00,21.70,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:31.410,2648.33,,0.00,0.00,21.84,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:32.422,2648.47,,0.00,0.00,21.97,,85440.00,0.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:33.430,2648.60,,0.00,0.00,22.11,,85440.00,98230.00,21462.00,2626.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:34.410,2948.21,,0.00,0.00,22.24,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:35.432,2948.34,,0.00,0.00,22.37,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:36.423,2948.48,,0.00,0.00,22.50,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:37.446,2948.61,,0.00,0.00,22.64,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:38.420,2948.74,,0.00,0.00,22.77,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:39.430,2948.88,,0.00,0.00,22.90,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:40.409,2949.01,,0.00,0.00,23.03,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:41.459,2949.14,,0.00,0.00,23.17,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:42.444,2949.28,,0.00,0.00,23.31,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:21:43.293,2949.39,,0.00,0.00,23.42,,94990.00,98230.00,21462.00,2925.97,,0,0,0.00,,0.00,0.00,0.00,0.00
