Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:54:08.526,6.62,,0.00,0.00,9.62,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:09.545,6.76,,0.00,0.00,9.75,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:10.590,6.89,,0.00,0.00,9.89,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:11.556,7.02,,0.00,0.00,10.02,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:12.550,7.16,,0.00,0.00,10.15,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:13.536,7.29,,0.00,0.00,10.29,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:14.551,7.42,,0.00,0.00,10.42,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:15.560,7.56,,0.00,0.00,10.56,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:16.535,7.69,,0.00,0.00,10.68,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:17.590,7.83,,0.00,0.00,10.82,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:18.531,7.96,,0.00,0.00,10.95,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:19.547,8.09,,0.00,0.00,11.09,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:20.527,8.22,,0.00,0.00,11.22,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:21.559,8.36,,0.00,0.00,11.35,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:22.558,8.49,,0.00,0.00,11.49,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:23.568,8.62,,0.00,0.00,11.62,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:24.579,8.76,,0.00,0.00,11.76,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:25.576,8.89,,0.00,0.00,11.89,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:26.533,9.02,,0.00,0.00,12.02,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:54:27.587,9.16,,0.00,0.00,12.16,,0.00,0.00,36605.00,-3.00,,0,0,0.00,,0.00,0.00,0.00,0.00
