Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:45:04.133,71.93,,0.00,0.00,1.83,,2340.00,0.00,7541.00,70.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:05.136,72.07,,0.00,0.00,1.97,,2340.00,0.00,8546.00,70.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:06.144,72.20,,0.00,0.00,2.10,,2340.00,0.00,9543.00,70.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:07.159,72.33,,0.00,0.00,2.23,,2340.00,0.00,10532.00,70.10,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:08.121,196.54,,0.00,0.00,2.36,,6280.00,0.00,11537.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:09.137,196.67,,0.00,0.00,2.50,,6280.00,0.00,12538.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:10.168,196.81,,0.00,0.00,2.63,,6280.00,0.00,13566.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:11.186,196.94,,0.00,0.00,2.77,,6280.00,0.00,14556.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:12.190,197.08,,0.00,0.00,2.90,,6280.00,0.00,15591.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:13.126,197.20,,0.00,0.00,3.03,,6280.00,0.00,16531.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:14.178,197.34,,0.00,0.00,3.16,,6280.00,0.00,17544.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:15.146,197.47,,0.00,0.00,3.30,,6280.00,0.00,18550.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:16.326,197.62,,0.00,0.00,3.45,,6280.00,0.00,19660.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:17.234,197.74,,0.00,0.00,3.57,,6280.00,0.00,20581.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:18.191,197.88,,0.00,0.00,3.70,,6280.00,0.00,21588.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:19.142,198.00,,0.00,0.00,3.83,,6280.00,0.00,22553.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:20.164,198.14,,0.00,0.00,3.97,,6280.00,0.00,23561.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:21.194,198.27,,0.00,0.00,4.10,,6280.00,0.00,24573.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:22.181,198.41,,0.00,0.00,4.24,,6280.00,0.00,25585.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:23.166,198.54,,0.00,0.00,4.37,,6280.00,0.00,26570.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:24.276,198.68,,0.00,0.00,4.51,,6280.00,0.00,27641.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:25.189,198.81,,0.00,0.00,4.64,,6280.00,0.00,28579.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:26.210,198.94,,0.00,0.00,4.77,,6280.00,0.00,29604.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:27.142,199.07,,0.00,0.00,4.90,,6280.00,0.00,30558.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:28.261,199.22,,0.00,0.00,5.04,,6280.00,0.00,31642.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:29.215,199.34,,0.00,0.00,5.17,,6280.00,0.00,32561.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:30.190,199.47,,0.00,0.00,5.30,,6280.00,0.00,33578.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:31.192,199.61,,0.00,0.00,5.44,,6280.00,0.00,34602.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:32.146,199.74,,0.00,0.00,5.57,,6280.00,0.00,35547.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:33.174,199.87,,0.00,0.00,5.70,,6280.00,0.00,36574.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:34.187,200.01,,0.00,0.00,5.84,,6280.00,0.00,37588.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:35.134,200.14,,0.00,0.00,5.96,,6280.00,0.00,38541.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:36.147,200.27,,0.00,0.00,6.10,,6280.00,0.00,39566.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:37.216,200.41,,0.00,0.00,6.23,,6280.00,0.00,40569.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:38.166,200.54,,0.00,0.00,6.37,,6280.00,0.00,41557.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:39.161,200.67,,0.00,0.00,6.50,,6280.00,0.00,42565.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:40.237,200.81,,0.00,0.00,6.64,,6280.00,0.00,43573.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:41.220,200.95,,0.00,0.00,6.78,,6280.00,0.00,44620.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:42.259,201.08,,0.00,0.00,6.91,,6280.00,0.00,45608.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:43.170,201.21,,0.00,0.00,7.03,,6280.00,0.00,46565.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:44.153,201.34,,0.00,0.00,7.17,,6280.00,0.00,47555.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:45.143,201.47,,0.00,0.00,7.30,,6280.00,0.00,48547.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:46.198,201.61,,0.00,0.00,7.44,,6280.00,0.00,49607.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:47.158,201.74,,0.00,0.00,7.57,,6280.00,0.00,50572.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:48.163,201.87,,0.00,0.00,7.70,,6280.00,0.00,51553.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:49.200,202.01,,0.00,0.00,7.84,,6280.00,0.00,52580.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:50.243,202.15,,0.00,0.00,7.97,,6280.00,0.00,53595.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:51.228,202.28,,0.00,0.00,8.11,,6280.00,0.00,54622.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:52.135,202.40,,0.00,0.00,8.23,,6280.00,0.00,55520.00,194.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:53.285,1041.19,,0.00,0.00,8.38,,33720.00,0.00,56646.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:54.226,1041.32,,0.00,0.00,8.51,,33720.00,0.00,57597.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:55.144,1041.44,,0.00,0.00,8.63,,33720.00,0.00,58533.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:56.145,1041.58,,0.00,0.00,8.77,,33720.00,0.00,59543.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:57.644,1041.77,,0.00,0.00,8.96,,33720.00,0.00,59989.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:58.176,1041.85,,0.00,0.00,9.04,,33720.00,0.00,59989.00,1032.81,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:45:59.163,1185.59,,0.00,0.00,9.17,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:00.227,1185.73,,0.00,0.00,9.31,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:01.179,1185.86,,0.00,0.00,9.44,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:02.219,1185.99,,0.00,0.00,9.57,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:03.151,1186.12,,0.00,0.00,9.70,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:04.161,1186.25,,0.00,0.00,9.83,,38470.00,0.00,59989.00,1176.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:05.169,1291.78,,0.00,0.00,9.97,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:06.184,1291.92,,0.00,0.00,10.11,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:07.269,1292.06,,0.00,0.00,10.24,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:08.158,1292.19,,0.00,0.00,10.37,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:09.144,1292.32,,0.00,0.00,10.50,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:10.164,1292.45,,0.00,0.00,10.63,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:11.156,1292.59,,0.00,0.00,10.77,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:12.206,1292.72,,0.00,0.00,10.91,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:13.178,1292.85,,0.00,0.00,11.04,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:14.182,1292.99,,0.00,0.00,11.17,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:15.199,1293.12,,0.00,0.00,11.30,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:16.273,1293.25,,0.00,0.00,11.44,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:17.250,1293.39,,0.00,0.00,11.58,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:18.233,1293.53,,0.00,0.00,11.71,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:19.229,1293.66,,0.00,0.00,11.84,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:20.193,1293.79,,0.00,0.00,11.97,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:21.159,1293.92,,0.00,0.00,12.10,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:22.164,1294.05,,0.00,0.00,12.24,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:23.178,1294.19,,0.00,0.00,12.37,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:24.143,1294.32,,0.00,0.00,12.50,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:25.240,1294.46,,0.00,0.00,12.64,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:26.168,1294.59,,0.00,0.00,12.77,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:27.167,1294.72,,0.00,0.00,12.90,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:28.168,1294.85,,0.00,0.00,13.04,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:29.154,1294.99,,0.00,0.00,13.17,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:30.199,1295.12,,0.00,0.00,13.30,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:31.162,1295.25,,0.00,0.00,13.43,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:32.222,1295.39,,0.00,0.00,13.57,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:33.193,1295.52,,0.00,0.00,13.70,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:34.180,1295.65,,0.00,0.00,13.84,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:35.181,1295.79,,0.00,0.00,13.97,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:36.159,1295.92,,0.00,0.00,14.10,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:37.186,1296.06,,0.00,0.00,14.24,,41980.00,0.00,59989.00,1281.82,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:38.215,1965.72,,0.00,0.00,14.37,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:39.292,1965.86,,0.00,0.00,14.51,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:40.246,1965.99,,0.00,0.00,14.64,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:41.195,1966.12,,0.00,0.00,14.77,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:42.260,1966.26,,0.00,0.00,14.91,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:43.289,1966.39,,0.00,0.00,15.04,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:44.237,1966.53,,0.00,0.00,15.18,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:45.203,1966.66,,0.00,0.00,15.31,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:46.188,1966.79,,0.00,0.00,15.44,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:47.172,1966.92,,0.00,0.00,15.57,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:48.202,1967.05,,0.00,0.00,15.70,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:49.176,1967.18,,0.00,0.00,15.83,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:50.176,1967.32,,0.00,0.00,15.97,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:51.232,1967.45,,0.00,0.00,16.11,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:52.205,1967.59,,0.00,0.00,16.24,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:53.195,1967.72,,0.00,0.00,16.37,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:54.187,1967.85,,0.00,0.00,16.50,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:55.176,1967.98,,0.00,0.00,16.64,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:56.231,1968.12,,0.00,0.00,16.77,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:57.278,1968.26,,0.00,0.00,16.91,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:58.202,1968.39,,0.00,0.00,17.04,,64100.00,0.00,59989.00,1951.35,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:46:59.171,2454.67,,0.00,0.00,17.17,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:00.195,2454.80,,0.00,0.00,17.31,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:01.201,2454.94,,0.00,0.00,17.44,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:02.173,2455.07,,0.00,0.00,17.57,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:03.187,2455.20,,0.00,0.00,17.71,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:04.237,2455.34,,0.00,0.00,17.84,,79730.00,0.00,59989.00,2437.50,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:05.234,2548.00,,0.00,0.00,17.98,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:06.189,2548.13,,0.00,0.00,18.10,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:07.178,2548.26,,0.00,0.00,18.24,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:08.206,2548.40,,0.00,0.00,18.37,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:09.169,2548.53,,0.00,0.00,18.50,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:10.178,2548.66,,0.00,0.00,18.64,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:11.191,2548.80,,0.00,0.00,18.77,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:12.195,2548.93,,0.00,0.00,18.91,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:13.188,2549.06,,0.00,0.00,19.04,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:14.175,2549.20,,0.00,0.00,19.17,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:15.188,2549.33,,0.00,0.00,19.30,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:16.312,2549.47,,0.00,0.00,19.44,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:17.195,2549.60,,0.00,0.00,19.57,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:18.173,2549.73,,0.00,0.00,19.70,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:19.184,2549.86,,0.00,0.00,19.84,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:20.188,2550.00,,0.00,0.00,19.97,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:21.185,2550.13,,0.00,0.00,20.11,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:22.241,2550.27,,0.00,0.00,20.24,,82820.00,0.00,59989.00,2530.03,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:23.240,2785.12,,0.00,0.00,20.38,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:24.174,2785.25,,0.00,0.00,20.50,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:25.193,2785.38,,0.00,0.00,20.64,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:26.233,2785.52,,0.00,0.00,20.78,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:27.208,2785.65,,0.00,0.00,20.91,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:28.213,2785.78,,0.00,0.00,21.04,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:29.198,2785.91,,0.00,0.00,21.17,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:30.219,2786.05,,0.00,0.00,21.31,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:31.198,2786.18,,0.00,0.00,21.44,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:32.181,2786.31,,0.00,0.00,21.57,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:33.232,2786.45,,0.00,0.00,21.71,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:34.266,2786.59,,0.00,0.00,21.84,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:35.190,2786.71,,0.00,0.00,21.97,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:36.199,2786.85,,0.00,0.00,22.11,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:37.190,2786.98,,0.00,0.00,22.24,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:38.204,2787.12,,0.00,0.00,22.37,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:39.246,2787.25,,0.00,0.00,22.51,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:40.260,2787.39,,0.00,0.00,22.64,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:41.215,2787.52,,0.00,0.00,22.77,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:42.200,2787.65,,0.00,0.00,22.91,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:43.197,2787.78,,0.00,0.00,23.04,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:44.194,2787.92,,0.00,0.00,23.17,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:45.246,2788.05,,0.00,0.00,23.31,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:46.205,2788.18,,0.00,0.00,23.44,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:47.215,2788.32,,0.00,0.00,23.57,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:48.264,2788.45,,0.00,0.00,23.71,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:49.221,2788.58,,0.00,0.00,23.84,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:50.204,2788.72,,0.00,0.00,23.97,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:51.247,2788.85,,0.00,0.00,24.11,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:52.207,2788.98,,0.00,0.00,24.24,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:53.232,2789.12,,0.00,0.00,24.38,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:54.236,2789.25,,0.00,0.00,24.51,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:55.232,2789.39,,0.00,0.00,24.64,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:56.201,2789.52,,0.00,0.00,24.77,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:57.238,2789.65,,0.00,0.00,24.91,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:47:58.242,2789.79,,0.00,0.00,25.05,,90270.00,0.00,59989.00,2764.74,,0,0,0.00,,0.00,0.00,0.00,0.00
