Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'13:45:40.078,31.47208,51395,-1,546092,88080,201866,155982,,3.0456853,28.426395,13068,13333,9260,0,0,0,30304,38062,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:41.145,41.981133,52150,-1,545920,88204,202443,156533,,3.3018868,38.679245,13312,13577,9260,0,0,0,30112,38573,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:42.123,38.095238,52024,-1,546092,88748,205700,157366,,3.7037036,34.391533,13520,13785,9260,0,0,0,30436,38239,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:43.089,34.736843,54134,-1,554464,90940,206308,157939,,3.6842105,31.052631,13940,14205,9260,0,0,0,31996,39929,2560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:44.079,47.715736,56280,-1,546608,92948,206308,157939,,3.0456853,44.67005,13972,14237,9260,0,0,0,34192,42043,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:45.072,32.663315,56300,-1,546608,92968,206308,157939,,0.0,32.663315,13992,14257,9260,0,0,0,34192,42043,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:46.129,2.4630542,56312,-1,546608,92984,206308,157939,,0.0,2.4630542,14004,14269,9260,0,0,0,34192,42043,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:47.097,2.631579,56324,-1,546608,92992,206308,157939,,0.5263158,2.1052632,14016,14281,9260,0,0,0,34192,42043,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:48.092,2.5641026,56347,-1,546608,93016,206640,158814,,0.0,2.5641026,14040,14305,9260,0,0,0,34192,42042,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:49.118,17.156862,56807,-1,546608,93856,207217,159365,,1.4705882,15.686275,14304,14569,9260,0,0,0,34388,42238,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:50.134,47.783253,57175,-1,546608,93832,207217,159365,,2.955665,44.827587,14880,15145,9252,0,0,0,34180,42030,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:51.162,52.91262,56671,-1,546608,93328,207217,159365,,4.3689322,48.54369,14888,15153,9252,0,0,0,33668,41518,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:52.060,42.372883,56647,-1,544528,93304,207217,159365,,1.6949153,40.677967,14892,15157,9252,0,0,0,33640,41490,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:53.176,42.15247,56587,-1,544352,93244,207784,159916,,3.1390135,39.013454,14896,15161,9252,0,0,0,33568,41426,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:54.133,53.125,56780,-1,544528,93444,207784,159916,,5.7291665,47.395832,14900,15165,9252,0,0,0,33752,41615,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:55.072,54.054054,55375,-1,552384,92168,210007,160749,,7.027027,47.027027,13484,13749,9252,0,0,0,33700,41626,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:56.083,37.688442,54686,-1,543076,90780,210615,161322,,4.0201006,33.668343,13484,13749,9252,0,0,0,32348,40937,2556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:57.512,36.956524,54319,-1,543076,90984,210615,161322,,1.8115942,35.144928,13552,13817,9252,0,0,0,32612,40502,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:58.111,1.754386,54296,-1,543076,90984,210615,161322,,0.0,1.754386,13552,13817,9252,0,0,0,32612,40479,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:45:59.091,5.208333,54946,-1,543076,91128,210615,161322,,1.0416666,4.1666665,13552,13826,9252,0,0,0,32624,41120,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:00.132,1.9323672,54946,-1,543076,91128,210615,161322,,0.9661836,0.9661836,13552,13826,9252,0,0,0,32624,41120,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:01.110,2.6455026,54946,-1,543076,91128,210615,161322,,0.52910054,2.1164021,13552,13826,9252,0,0,0,32624,41120,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:02.100,39.698494,55374,-1,543076,91556,211182,161873,,4.522613,35.17588,14080,14354,9252,0,0,0,32524,41020,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:03.085,46.73367,54810,-1,543076,91164,211182,161873,,4.0201006,42.71357,14444,14718,9252,0,0,0,31596,40092,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:04.073,46.428574,55015,-1,543128,91472,211182,161873,,2.5510204,43.877552,14696,14963,9252,0,0,0,31824,40052,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:05.089,37.86408,55023,-1,541084,91480,211182,161873,,2.9126213,34.951458,14800,15067,9252,0,0,0,31728,39956,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:06.119,53.465347,54951,-1,540964,91416,212138,164104,,2.4752476,50.9901,14808,15075,9252,0,0,0,31624,39876,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:07.130,50.253807,55099,-1,541136,91564,214900,164937,,4.0609136,46.192894,14812,15079,9252,0,0,0,31768,40020,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:08.094,51.322754,57254,-1,549176,93652,215388,166051,,2.6455026,48.67725,14816,15083,9252,0,0,0,33856,42171,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:09.081,52.57732,58527,-1,541840,94992,215996,166051,,7.216495,45.360825,14816,15083,9252,0,0,0,35144,43444,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:10.091,37.810944,56739,-1,541820,93204,215996,166051,,2.9850745,34.82587,13460,13727,9252,0,0,0,34712,43012,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:11.094,3.1413612,56739,-1,541820,93204,215996,166051,,1.5706806,1.5706806,13460,13727,9252,0,0,0,34712,43012,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:12.132,2.5773194,56739,-1,541820,93204,215996,166051,,0.5154639,2.0618556,13460,13727,9252,0,0,0,34712,43012,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:13.112,2.6178012,56739,-1,541820,93204,215996,166051,,0.5235602,2.094241,13460,13727,9252,0,0,0,34712,43012,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:14.113,20.0,57011,-1,541820,93584,216569,166602,,1.0256411,18.97436,13504,13771,9252,0,0,0,34940,43240,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:15.106,47.715736,57575,-1,541820,94040,216569,166602,,3.5532994,44.162437,13944,14211,9252,0,0,0,35064,43364,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:16.101,52.284264,57103,-1,541820,93568,216569,166602,,4.5685277,47.715736,14104,14371,9252,0,0,0,34432,42732,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:17.147,39.02439,57471,-1,541820,94000,216569,166602,,2.4390244,36.585365,14428,14695,9252,0,0,0,34476,42776,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:18.152,39.39394,57679,-1,541648,94484,217142,167153,,3.5353534,35.858585,14732,14999,9252,0,0,0,34380,42680,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:19.145,61.458336,58105,-1,542856,94548,217142,167986,,2.6041667,58.854168,15064,15331,9252,0,0,0,34468,42774,2556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:20.105,48.9899,58304,-1,549676,94900,218909,167986,,6.060606,42.929295,15068,15335,9252,0,0,0,34600,42969,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:21.090,47.12042,56369,-1,541744,92836,219517,168559,,9.947644,37.172775,15072,15339,9252,0,0,0,32704,41030,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:22.098,48.704662,56369,-1,541744,92836,219517,168559,,3.1088083,45.595856,15072,15339,9252,0,0,0,32704,41030,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:23.110,14.646465,56369,-1,541744,92836,219517,168562,,1.5151515,13.131313,15072,15339,9252,0,0,0,32704,41030,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:24.080,3.6842105,54337,-1,541696,90804,219517,168562,,1.0526316,2.631579,13340,13607,9252,0,0,0,32404,40730,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:25.130,2.955665,54337,-1,541696,90804,219517,168562,,0.0,2.955665,13340,13607,9252,0,0,0,32404,40730,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:26.105,2.5906734,54314,-1,541696,90804,219517,168562,,0.5181347,2.0725389,13340,13607,9252,0,0,0,32404,40707,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:27.098,43.58974,54138,-1,541696,90628,220090,169113,,2.0512822,41.53846,13476,13743,9252,0,0,0,32092,40395,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:28.104,49.261086,53330,-1,541696,89820,220090,169113,,3.4482758,45.81281,13560,13827,9252,0,0,0,31200,39503,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:29.090,51.03093,53346,-1,541696,89836,220090,169113,,2.5773196,48.45361,13564,13831,9252,0,0,0,31212,39515,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:30.114,34.615383,53258,-1,541696,89748,220090,169113,,1.4423077,33.173077,13656,13923,9252,0,0,0,31032,39335,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:31.092,53.333332,53641,-1,541524,90108,220648,169664,,3.0769231,50.25641,14236,14503,9252,0,0,0,30808,39138,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:32.120,48.258705,53953,-1,541748,90452,222673,170497,,2.4875622,45.771145,14316,14583,9252,0,0,0,31040,39370,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:33.103,49.73545,55400,-1,550112,91996,222673,170497,,2.6455026,47.089947,14812,15079,9252,0,0,0,31928,40321,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:34.107,47.979797,57441,-1,542524,93916,223281,171070,,7.070707,40.909092,14864,15131,9252,0,0,0,33964,42310,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:35.100,46.354168,57457,-1,542524,93924,223281,171070,,1.5625,44.791668,14880,15147,9252,0,0,0,33964,42310,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:36.095,7.772021,57773,-1,542524,93948,223281,171070,,0.0,7.772021,15196,15463,9252,0,0,0,33964,42310,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:37.120,2.5252526,57481,-1,542524,93948,223281,171070,,0.0,2.5252526,14904,15171,9252,0,0,0,33964,42310,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:38.127,2.5641026,57473,-1,541484,93940,223281,171070,,0.0,2.5641026,14904,15171,9252,0,0,0,33956,42302,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:46:39.182,25.853659,57397,-1,541484,93864,223839,171621,,3.4146342,22.439024,14912,15179,9252,0,0,0,33872,42218,2548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
