Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'13:19:11.347,51.530613,49549,-1,544632,87268,65068,51956,,3.5714285,47.959183,12852,13092,9260,0,0,0,28984,36457,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:12.326,37.305702,50606,-1,544632,87704,65068,51956,,2.5906737,34.715027,13248,13488,9260,0,0,0,29616,37118,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:13.697,34.32836,50734,-1,544460,87788,65675,52492,,2.238806,32.089554,13584,13824,9260,0,0,0,29408,36910,2572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:14.431,44.217686,51625,-1,544632,88812,65675,52492,,5.442177,38.77551,14088,14328,9260,0,0,0,29772,37297,2572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:15.399,52.849743,51937,-1,546764,88460,68166,53310,,5.699482,47.15026,14108,14354,9256,0,0,0,29360,37583,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:16.346,49.72973,53828,-1,554288,90624,68774,53883,,8.1081085,41.62162,14112,14358,9256,0,0,0,31184,39470,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:17.340,50.256413,55880,-1,547240,92388,68774,53883,,3.5897436,46.666668,14120,14366,9256,0,0,0,33316,41514,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:18.355,32.673267,55880,-1,547240,92388,68774,53883,,1.4851485,31.188118,14120,14366,9256,0,0,0,33316,41514,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:19.338,2.673797,55836,-1,547240,92388,68774,53883,,0.0,2.673797,14120,14366,9256,0,0,0,33316,41470,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:20.346,3.9800994,52829,-1,547240,89392,68774,53883,,0.49751243,3.482587,11152,11392,9256,0,0,0,33288,41437,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:21.362,2.020202,52561,-1,546200,89384,68774,53883,,0.0,2.020202,11152,11392,9256,0,0,0,33280,41169,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:22.361,32.994923,52529,-1,546392,89228,69381,54419,,3.5532994,29.441624,11432,11672,9256,0,0,0,32968,40857,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:23.340,47.979797,52579,-1,546392,89372,69381,54419,,1.5151515,46.464645,11536,11776,9256,0,0,0,32884,40803,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:24.331,52.331604,51583,-1,546444,88376,69381,54419,,3.626943,48.704662,11568,11808,9256,0,0,0,31856,39775,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:25.336,37.31343,51487,-1,546444,88280,69381,54419,,2.4875622,34.82587,11908,12148,9256,0,0,0,31420,39339,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:26.337,47.524754,52205,-1,546324,89080,69962,54970,,1.980198,45.544556,12652,12892,9256,0,0,0,31380,39313,2572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:27.384,49.282295,52793,-1,546584,89712,72535,57483,,5.263158,44.01914,13044,13284,9256,0,0,0,31576,39509,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:28.333,47.61905,54116,-1,555140,91040,72535,58056,,4.7619047,42.857143,13628,13868,9256,0,0,0,32252,40248,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:29.328,36.507935,53517,-1,547512,90324,73143,58056,,3.1746032,33.333332,13660,13900,9256,0,0,0,31644,39617,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:30.327,20.30457,53529,-1,547512,90332,73143,58056,,1.0152284,19.289341,13672,13912,9256,0,0,0,31644,39617,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:31.348,3.0456853,53523,-1,547512,90356,73143,58056,,0.5076142,2.5380712,13696,13936,9256,0,0,0,31644,39587,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:32.346,3.0456853,53539,-1,547512,90372,73143,58056,,1.5228426,1.5228426,13712,13952,9256,0,0,0,31644,39587,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:33.350,2.0618556,53551,-1,547512,90384,73143,58056,,0.5154639,1.5463917,13724,13964,9256,0,0,0,31644,39587,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:34.364,12.182741,53786,-1,547512,90644,73143,58607,,0.5076142,11.675127,13948,14188,9256,0,0,0,31656,39598,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:35.354,43.939396,53360,-1,547340,90168,73724,58607,,3.5353534,40.40404,14340,14580,9256,0,0,0,30844,38780,2572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:36.410,42.028988,52768,-1,547512,89572,73724,58607,,1.4492754,40.579712,14348,14588,9256,0,0,0,30208,38180,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:37.325,28.333334,52768,-1,547512,89576,73724,58607,,3.3333333,25.0,14352,14592,9256,0,0,0,30204,38176,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:38.429,33.333332,52669,-1,547340,89480,73724,58607,,3.652968,29.680365,14360,14600,9256,0,0,0,30096,38069,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:39.318,41.714287,52989,-1,547512,89800,74301,59158,,1.7142857,40.0,14364,14604,9256,0,0,0,30400,38385,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:40.329,48.22335,51488,-1,555368,88428,77558,59991,,5.0761423,43.14721,12784,13024,9256,0,0,0,30416,38464,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'13:19:41.341,34.14634,53372,-1,548112,90196,78166,60564,,5.8536587,28.292683,12884,13124,9256,0,0,0,32204,40248,2564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
