测试时间(s),600
CPU峰值(%),0.0
CPU均值(%),0.0
RSS峰值(KB),67428
RSS均值(KB),67371
接收流量(KB),4.2
发送流量(KB),11.5
CPU耗电(uAh/h),26.2
传感器耗电(uAh/h),480.0
总耗电(uAh/h),506.2

