Time,CPU_Process(%),PSS-API(KB),PSS-Dumpsys(KB),VmSize(KB),RSS(KB),NetIn(Byte),NetOut(Byte),,CPU_Process_Sys,CPU_Process_Usr,DalvikPrivateDirty,DalvikPss,DalvikSharedDirty,NativePrivateDirty,NativePss,NativeSharedDirty,OtherPrivateDirty,OtherPss,OtherSharedDirty,NativePss,NativeSharedDirty,NativePrivateDirty,NativeHeapSize,NativeHeapAlloc,NativeHeapFree,DalvikPss,DalvikSharedDirty,DalvikPrivateDirty,DalvikHeapSize,DalvikHeapAlloc,DalvikHeapFree,TotalPss,TotalSharedDirty,TotalPrivateDirty,TotalHeapSize,TotalHeapAlloc,TotalHeapFree
'14:15:07.174,53.23383,54703,-1,546504,91392,5904532,310813,,3.9800994,49.25373,13040,13309,9260,0,0,0,33544,41394,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:08.159,36.548225,55247,-1,546504,91936,5904532,310813,,4.5685277,31.979696,13708,13977,9260,0,0,0,33420,41270,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:09.225,53.773586,55291,-1,546332,91892,5905139,311349,,3.7735848,50.0,13996,14265,9248,0,0,0,33164,41026,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:10.203,48.958332,55427,-1,546612,92104,5907629,312167,,3.6458333,45.3125,14000,14269,9248,0,0,0,33296,41158,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:11.173,52.820515,55970,-1,554528,92776,5907629,312167,,3.5897436,49.23077,14012,14281,9248,0,0,0,33764,41689,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:12.173,56.122448,56182,-1,543900,92360,5908237,312740,,8.163265,47.959183,14016,14285,9248,0,0,0,34756,41897,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:13.184,44.444447,56186,-1,543900,92364,5908237,312740,,2.020202,42.424244,14020,14289,9248,0,0,0,34756,41897,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:14.202,12.437811,54314,-1,543900,90492,5908237,312740,,0.99502486,11.442786,12292,12561,9248,0,0,0,34612,41753,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:15.190,2.6595745,54344,-1,543900,90492,5908237,312740,,0.0,2.6595745,12292,12561,9248,0,0,0,34612,41783,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:16.187,2.5641026,54344,-1,543900,90492,5908237,312740,,0.51282054,2.0512822,12292,12561,9248,0,0,0,34612,41783,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:17.211,15.656566,55087,-1,546044,91608,5908844,313276,,3.030303,12.626263,12348,12617,9248,0,0,0,35112,42470,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:18.221,44.059406,54504,-1,545872,91076,5908844,313276,,2.970297,41.089108,12644,12913,9248,0,0,0,34060,41591,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:19.246,49.51923,54015,-1,546044,90652,5908844,313276,,3.8461537,45.673077,12700,12969,9248,0,0,0,33460,41046,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:20.190,40.106953,54450,-1,546080,91168,5908844,313276,,1.0695187,39.037434,12980,13249,9248,0,0,0,33464,41201,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:21.235,36.4486,54750,-1,544912,91372,5908844,313827,,3.7383177,32.71028,13364,13633,9248,0,0,0,33368,41117,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:22.200,53.43915,55989,-1,546172,92684,5909425,313827,,3.1746032,50.26455,14276,14545,9248,0,0,0,33680,41444,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:23.211,55.39216,56614,-1,554140,93348,5911996,316354,,4.901961,50.490196,14704,14973,9248,0,0,0,33780,41641,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:24.204,29.648241,55421,-1,546376,92028,5912604,316927,,2.0100503,27.638191,14708,14977,9248,0,0,0,32624,40444,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:25.165,30.434784,55389,-1,546376,91996,5912604,316927,,2.173913,28.26087,14708,14977,9248,0,0,0,32592,40412,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:26.189,8.542713,55389,-1,546376,91996,5912604,316927,,1.0050251,7.5376883,14708,14977,9248,0,0,0,32592,40412,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:27.187,2.5510204,55393,-1,546376,92000,5912604,316927,,0.0,2.5510204,14712,14981,9248,0,0,0,32592,40412,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:28.179,4.736842,53021,-1,546336,89628,5912604,316927,,0.5263158,4.2105265,12796,13065,9248,0,0,0,32136,39956,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:29.210,3.0,52991,-1,546336,89628,5912604,316927,,0.0,3.0,12796,13065,9248,0,0,0,32136,39926,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:30.181,34.895836,53392,-1,546336,90032,5913185,317478,,3.125,31.770834,13012,13281,9248,0,0,0,32320,40111,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:31.182,35.858585,52276,-1,546336,88916,5913185,317478,,4.040404,31.818182,13104,13373,9248,0,0,0,31112,38903,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:32.175,36.082474,52292,-1,546336,88932,5913185,317478,,2.0618556,34.02062,13108,13377,9248,0,0,0,31124,38915,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:33.188,33.502537,52588,-1,546336,89232,5913185,317478,,3.0456853,30.456852,13208,13477,9248,0,0,0,31320,39111,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:34.195,45.0,53006,-1,546164,89668,5913762,318029,,3.5,41.5,13656,13925,9248,0,0,0,31272,39081,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:35.193,36.269432,53436,-1,547372,90084,5913762,318862,,5.699482,30.569948,13820,14089,9248,0,0,0,31532,39347,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:36.179,22.222221,53762,-1,546336,90408,5917023,318862,,4.2328043,17.989418,14168,14437,9248,0,0,0,31516,39325,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:37.188,28.350515,54345,-1,554192,91116,5917023,319435,,3.0927835,25.257732,14840,15109,9248,0,0,0,31360,39236,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:38.176,52.525253,56008,-1,547004,92652,5917631,319435,,5.5555553,46.969696,14876,15145,9248,0,0,0,33008,40863,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:39.174,39.303482,56008,-1,547004,92652,5917631,319435,,1.4925373,37.810944,14876,15145,9248,0,0,0,33008,40863,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:40.193,3.0769231,56008,-1,547004,92652,5917631,319435,,0.0,3.0769231,14876,15145,9248,0,0,0,33008,40863,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:41.199,3.0456853,56038,-1,547004,92652,5917631,319435,,0.0,3.0456853,14876,15145,9248,0,0,0,33008,40893,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:42.209,2.5773196,56038,-1,547004,92652,5917631,319435,,0.0,2.5773196,14876,15145,9248,0,0,0,33008,40893,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:43.207,41.96891,54134,-1,547040,90748,5918208,319986,,4.1450777,37.823833,13212,13481,9248,0,0,0,32768,40653,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:44.176,52.972973,53346,-1,546868,89960,5918208,319986,,4.864865,48.10811,13244,13513,9248,0,0,0,31948,39833,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
'14:15:45.163,51.758793,53654,-1,545012,90268,5918208,319986,,4.0201006,47.738693,13252,13521,9248,0,0,0,32248,40133,2544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
