Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:23:21.993,1.82,,0.00,0.00,2.41,,10.00,0.00,18105.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:22.962,1.96,,0.00,0.00,2.55,,10.00,0.00,19102.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:23.970,2.09,,0.00,0.00,2.68,,10.00,0.00,20109.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:24.945,2.22,,0.00,0.00,2.81,,10.00,0.00,21093.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:25.950,2.36,,0.00,0.00,2.95,,10.00,0.00,22094.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:26.985,2.49,,0.00,0.00,3.08,,10.00,0.00,23120.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:27.961,2.62,,0.00,0.00,3.21,,10.00,0.00,24103.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:28.964,2.76,,0.00,0.00,3.35,,10.00,0.00,25107.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:29.989,2.89,,0.00,0.00,3.48,,10.00,0.00,26126.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:30.956,3.02,,0.00,0.00,3.61,,10.00,0.00,27108.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:31.976,3.16,,0.00,0.00,3.75,,10.00,0.00,28118.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:32.989,3.29,,0.00,0.00,3.88,,10.00,0.00,29113.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:33.980,3.43,,0.00,0.00,4.02,,10.00,0.00,30115.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:34.969,3.56,,0.00,0.00,4.15,,10.00,0.00,31110.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:35.965,3.69,,0.00,0.00,4.28,,10.00,0.00,32112.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:36.966,3.82,,0.00,0.00,4.41,,10.00,0.00,33107.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:37.986,3.96,,0.00,0.00,4.55,,10.00,0.00,34108.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:38.987,4.09,,0.00,0.00,4.68,,10.00,0.00,35109.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:39.996,4.22,,0.00,0.00,4.81,,10.00,0.00,36104.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:40.977,4.36,,0.00,0.00,4.95,,10.00,0.00,37121.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:41.978,4.49,,0.00,0.00,5.08,,10.00,0.00,38123.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:42.987,4.63,,0.00,0.00,5.22,,10.00,0.00,39129.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:44.231,4.78,,0.00,0.00,5.37,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:45.022,4.89,,0.00,0.00,5.48,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:45.975,5.03,,0.00,0.00,5.62,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:47.011,5.16,,0.00,0.00,5.75,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:48.013,5.29,,0.00,0.00,5.88,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:48.985,5.43,,0.00,0.00,6.02,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:49.947,5.56,,0.00,0.00,6.15,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:50.989,5.69,,0.00,0.00,6.28,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:52.004,5.83,,0.00,0.00,6.42,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:52.981,5.96,,0.00,0.00,6.55,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:53.972,6.09,,0.00,0.00,6.68,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:54.962,6.22,,0.00,0.00,6.81,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:55.976,6.36,,0.00,0.00,6.95,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:56.966,6.49,,0.00,0.00,7.08,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:57.989,6.63,,0.00,0.00,7.22,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:58.984,6.76,,0.00,0.00,7.35,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:23:59.967,6.89,,0.00,0.00,7.48,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:01.001,7.03,,0.00,0.00,7.62,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:01.988,7.16,,0.00,0.00,7.75,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:02.963,7.29,,0.00,0.00,7.88,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:03.985,7.43,,0.00,0.00,8.02,,10.00,0.00,39697.00,-0.59,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:04.990,8.40,,0.00,0.00,8.15,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:05.980,8.53,,0.00,0.00,8.28,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:06.994,8.66,,0.00,0.00,8.42,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:07.976,8.80,,0.00,0.00,8.55,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:08.962,8.93,,0.00,0.00,8.68,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:09.975,9.06,,0.00,0.00,8.82,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:10.990,9.20,,0.00,0.00,8.95,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:11.992,9.33,,0.00,0.00,9.09,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:12.979,9.46,,0.00,0.00,9.22,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:13.950,9.60,,0.00,0.00,9.35,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:15.006,9.73,,0.00,0.00,9.48,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:15.978,9.86,,0.00,0.00,9.62,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:16.997,10.00,,0.00,0.00,9.75,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:18.014,10.13,,0.00,0.00,9.88,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:19.043,10.27,,0.00,0.00,10.02,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:20.014,10.40,,0.00,0.00,10.15,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:20.996,10.53,,0.00,0.00,10.29,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:21.969,10.66,,0.00,0.00,10.42,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:22.997,10.80,,0.00,0.00,10.55,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:23.979,10.93,,0.00,0.00,10.68,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:24.984,11.06,,0.00,0.00,10.82,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:26.001,11.20,,0.00,0.00,10.95,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:26.995,11.33,,0.00,0.00,11.09,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:28.011,11.47,,0.00,0.00,11.22,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:28.993,11.60,,0.00,0.00,11.35,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:30.023,11.73,,0.00,0.00,11.48,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:30.969,11.86,,0.00,0.00,11.62,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:31.999,12.00,,0.00,0.00,11.75,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:32.977,12.13,,0.00,0.00,11.88,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:34.094,12.27,,0.00,0.00,12.02,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:34.964,12.40,,0.00,0.00,12.15,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:35.999,12.53,,0.00,0.00,12.29,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:36.986,12.67,,0.00,0.00,12.42,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:38.021,12.80,,0.00,0.00,12.55,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:39.001,12.93,,0.00,0.00,12.69,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:39.994,13.07,,0.00,0.00,12.82,,40.00,0.00,39697.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:40.979,13.20,,0.00,0.00,12.95,,40.00,0.00,39699.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:41.987,13.33,,0.00,0.00,13.09,,40.00,0.00,39699.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:42.968,13.46,,0.00,0.00,13.22,,40.00,0.00,39699.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:44.002,13.60,,0.00,0.00,13.35,,40.00,0.00,39699.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:44.977,13.73,,0.00,0.00,13.48,,40.00,0.00,39699.00,0.25,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:45.988,14.15,,0.00,0.00,13.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:46.979,14.28,,0.00,0.00,13.75,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:48.048,14.42,,0.00,0.00,13.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:48.974,14.55,,0.00,0.00,14.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:50.011,14.68,,0.00,0.00,14.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:50.979,14.81,,0.00,0.00,14.28,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:51.999,14.95,,0.00,0.00,14.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:52.987,15.08,,0.00,0.00,14.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:53.989,15.22,,0.00,0.00,14.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:54.974,15.35,,0.00,0.00,14.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:55.998,15.48,,0.00,0.00,14.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:56.985,15.61,,0.00,0.00,15.08,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:57.970,15.75,,0.00,0.00,15.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:24:58.994,15.88,,0.00,0.00,15.35,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:00.033,16.02,,0.00,0.00,15.48,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:00.960,16.15,,0.00,0.00,15.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:01.994,16.28,,0.00,0.00,15.75,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:03.012,16.42,,0.00,0.00,15.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:03.972,16.55,,0.00,0.00,16.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:04.970,16.68,,0.00,0.00,16.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:05.994,16.81,,0.00,0.00,16.28,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:06.993,16.95,,0.00,0.00,16.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:08.007,17.08,,0.00,0.00,16.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:09.016,17.22,,0.00,0.00,16.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:09.984,17.35,,0.00,0.00,16.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:11.057,17.48,,0.00,0.00,16.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:12.006,17.62,,0.00,0.00,17.09,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:12.994,17.75,,0.00,0.00,17.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:13.990,17.88,,0.00,0.00,17.35,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:15.030,18.02,,0.00,0.00,17.48,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:16.007,18.15,,0.00,0.00,17.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:16.995,18.28,,0.00,0.00,17.75,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:18.015,18.42,,0.00,0.00,17.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:19.029,18.55,,0.00,0.00,18.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:20.004,18.68,,0.00,0.00,18.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:21.024,18.82,,0.00,0.00,18.29,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:21.989,18.95,,0.00,0.00,18.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:22.991,19.08,,0.00,0.00,18.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:24.017,19.22,,0.00,0.00,18.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:24.974,19.35,,0.00,0.00,18.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:26.020,19.48,,0.00,0.00,18.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:27.094,19.62,,0.00,0.00,19.09,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:27.995,19.75,,0.00,0.00,19.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:29.001,19.88,,0.00,0.00,19.35,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:30.031,20.02,,0.00,0.00,19.49,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:31.011,20.15,,0.00,0.00,19.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:32.013,20.28,,0.00,0.00,19.75,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:33.023,20.42,,0.00,0.00,19.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:34.004,20.55,,0.00,0.00,20.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:35.044,20.68,,0.00,0.00,20.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:35.997,20.82,,0.00,0.00,20.29,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:37.002,20.95,,0.00,0.00,20.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:37.992,21.08,,0.00,0.00,20.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:39.063,21.22,,0.00,0.00,20.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:40.013,21.35,,0.00,0.00,20.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:40.995,21.48,,0.00,0.00,20.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:42.008,21.62,,0.00,0.00,21.09,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:43.021,21.75,,0.00,0.00,21.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:44.002,21.88,,0.00,0.00,21.35,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:45.002,22.02,,0.00,0.00,21.49,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:46.004,22.15,,0.00,0.00,21.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:47.039,22.29,,0.00,0.00,21.76,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:48.019,22.42,,0.00,0.00,21.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:48.999,22.55,,0.00,0.00,22.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:50.057,22.68,,0.00,0.00,22.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:51.017,22.82,,0.00,0.00,22.29,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:52.007,22.95,,0.00,0.00,22.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:53.018,23.08,,0.00,0.00,22.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:54.025,23.22,,0.00,0.00,22.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:55.039,23.36,,0.00,0.00,22.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:56.003,23.48,,0.00,0.00,22.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:57.041,23.62,,0.00,0.00,23.09,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:58.020,23.75,,0.00,0.00,23.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:25:59.046,23.89,,0.00,0.00,23.36,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:00.015,24.02,,0.00,0.00,23.49,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:01.014,24.15,,0.00,0.00,23.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:02.022,24.29,,0.00,0.00,23.76,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:03.016,24.42,,0.00,0.00,23.89,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:04.004,24.55,,0.00,0.00,24.02,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:04.993,24.68,,0.00,0.00,24.15,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:06.032,24.82,,0.00,0.00,24.29,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:07.041,24.95,,0.00,0.00,24.42,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:08.022,25.09,,0.00,0.00,24.55,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:09.008,25.22,,0.00,0.00,24.69,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:10.035,25.35,,0.00,0.00,24.82,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:11.010,25.48,,0.00,0.00,24.95,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:12.023,25.62,,0.00,0.00,25.09,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:13.001,25.75,,0.00,0.00,25.22,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:14.026,25.89,,0.00,0.00,25.36,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:15.045,26.02,,0.00,0.00,25.49,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:16.005,26.15,,0.00,0.00,25.62,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:26:17.019,26.29,,0.00,0.00,25.76,,60.00,0.00,39699.00,0.53,,0,0,0.00,,0.00,0.00,0.00,0.00
