Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'13:08:24.537,2.01,,0.00,0.00,2.01,,0.00,0.00,15101.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:25.540,2.15,,0.00,0.00,2.15,,0.00,0.00,16106.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:26.537,2.28,,0.00,0.00,2.28,,0.00,0.00,17111.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:27.606,2.42,,0.00,0.00,2.42,,0.00,0.00,18114.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:28.544,2.55,,0.00,0.00,2.55,,0.00,0.00,19112.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:29.546,2.68,,0.00,0.00,2.68,,0.00,0.00,20106.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:30.567,2.82,,0.00,0.00,2.82,,0.00,0.00,21132.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:31.588,2.95,,0.00,0.00,2.95,,0.00,0.00,22106.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:32.558,3.08,,0.00,0.00,3.08,,0.00,0.00,23122.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:33.557,3.21,,0.00,0.00,3.21,,0.00,0.00,24108.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:34.541,3.35,,0.00,0.00,3.35,,0.00,0.00,25103.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:35.542,3.48,,0.00,0.00,3.48,,0.00,0.00,26108.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:36.537,3.61,,0.00,0.00,3.61,,0.00,0.00,27104.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:37.533,3.75,,0.00,0.00,3.75,,0.00,0.00,28109.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:38.545,3.88,,0.00,0.00,3.88,,0.00,0.00,29107.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:39.574,4.02,,0.00,0.00,4.02,,0.00,0.00,30136.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:40.538,4.15,,0.00,0.00,4.15,,0.00,0.00,31108.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:41.564,4.28,,0.00,0.00,4.28,,0.00,0.00,32111.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:42.598,4.41,,0.00,0.00,4.41,,0.00,0.00,33108.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:43.545,4.55,,0.00,0.00,4.55,,0.00,0.00,34105.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:44.557,4.68,,0.00,0.00,4.68,,0.00,0.00,35115.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:45.550,4.81,,0.00,0.00,4.81,,0.00,0.00,36103.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:46.542,4.95,,0.00,0.00,4.95,,0.00,0.00,37103.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:47.544,5.08,,0.00,0.00,5.08,,0.00,0.00,38116.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:48.559,5.22,,0.00,0.00,5.22,,0.00,0.00,39114.00,0.00,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:49.579,283.28,,0.00,0.00,5.35,,1270.00,0.00,39437.00,277.93,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:50.572,283.42,,0.00,0.00,5.49,,1270.00,0.00,39437.00,277.93,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:51.591,283.55,,0.00,0.00,5.62,,1270.00,0.00,39437.00,277.93,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:52.549,283.68,,0.00,0.00,5.75,,1270.00,0.00,39437.00,277.93,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:53.581,283.81,,0.00,0.00,5.88,,1270.00,0.00,39437.00,277.93,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:54.548,293.16,,0.00,0.00,6.02,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:55.564,293.30,,0.00,0.00,6.15,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:56.560,293.43,,0.00,0.00,6.28,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:57.625,293.56,,0.00,0.00,6.42,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:58.555,293.69,,0.00,0.00,6.55,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:08:59.549,293.83,,0.00,0.00,6.68,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:00.546,293.96,,0.00,0.00,6.81,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:01.587,294.10,,0.00,0.00,6.95,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:02.551,294.23,,0.00,0.00,7.08,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:03.541,294.36,,0.00,0.00,7.21,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:04.554,294.49,,0.00,0.00,7.35,,1510.00,0.00,39437.00,287.14,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:05.563,314.42,,0.00,0.00,7.48,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:06.543,314.55,,0.00,0.00,7.62,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:07.579,314.69,,0.00,0.00,7.75,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:08.556,314.82,,0.00,0.00,7.88,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:09.563,314.96,,0.00,0.00,8.02,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:10.551,315.09,,0.00,0.00,8.15,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:11.553,315.22,,0.00,0.00,8.28,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:12.604,315.36,,0.00,0.00,8.42,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:13.543,315.49,,0.00,0.00,8.55,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:14.550,315.62,,0.00,0.00,8.68,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:15.588,315.76,,0.00,0.00,8.82,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:16.603,315.89,,0.00,0.00,8.95,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:17.564,316.02,,0.00,0.00,9.08,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:18.555,316.16,,0.00,0.00,9.22,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:19.598,316.29,,0.00,0.00,9.35,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:20.613,316.43,,0.00,0.00,9.49,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:21.550,316.55,,0.00,0.00,9.62,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:22.571,316.69,,0.00,0.00,9.75,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:23.555,316.82,,0.00,0.00,9.88,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:24.570,316.96,,0.00,0.00,10.02,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:25.571,317.09,,0.00,0.00,10.15,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:26.580,317.23,,0.00,0.00,10.29,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:27.561,317.36,,0.00,0.00,10.42,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:28.559,317.49,,0.00,0.00,10.55,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:29.586,317.63,,0.00,0.00,10.69,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:30.560,317.76,,0.00,0.00,10.82,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:31.618,317.89,,0.00,0.00,10.95,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:32.564,318.02,,0.00,0.00,11.09,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:33.533,318.15,,0.00,0.00,11.21,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:34.582,318.29,,0.00,0.00,11.35,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:35.631,318.43,,0.00,0.00,11.49,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:36.544,318.55,,0.00,0.00,11.62,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:37.580,318.69,,0.00,0.00,11.75,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:38.567,318.82,,0.00,0.00,11.88,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:39.556,318.96,,0.00,0.00,12.02,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:40.583,319.09,,0.00,0.00,12.15,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:41.550,319.22,,0.00,0.00,12.28,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:42.591,319.36,,0.00,0.00,12.42,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:43.577,319.49,,0.00,0.00,12.55,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:44.549,319.62,,0.00,0.00,12.68,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:45.551,319.76,,0.00,0.00,12.82,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:46.624,319.89,,0.00,0.00,12.95,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:47.558,320.02,,0.00,0.00,13.08,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:48.571,320.16,,0.00,0.00,13.22,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:49.602,320.30,,0.00,0.00,13.36,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:50.547,320.42,,0.00,0.00,13.48,,1990.00,0.00,39437.00,306.94,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:51.573,390.38,,0.00,0.00,13.62,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:52.601,390.52,,0.00,0.00,13.76,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:53.584,390.65,,0.00,0.00,13.89,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:54.577,390.78,,0.00,0.00,14.02,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:55.592,390.92,,0.00,0.00,14.15,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:56.564,391.05,,0.00,0.00,14.29,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:57.561,391.18,,0.00,0.00,14.42,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:58.581,391.32,,0.00,0.00,14.55,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:09:59.581,391.45,,0.00,0.00,14.69,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:00.571,391.58,,0.00,0.00,14.82,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:01.553,391.72,,0.00,0.00,14.95,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:02.563,391.85,,0.00,0.00,15.08,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:03.580,391.98,,0.00,0.00,15.22,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:04.590,392.12,,0.00,0.00,15.35,,3900.00,0.00,39437.00,376.77,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:05.569,411.61,,0.00,0.00,15.48,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:06.575,411.75,,0.00,0.00,15.62,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:07.588,411.88,,0.00,0.00,15.75,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:08.587,412.02,,0.00,0.00,15.89,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:09.592,412.15,,0.00,0.00,16.02,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:10.573,412.28,,0.00,0.00,16.15,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:11.592,412.42,,0.00,0.00,16.29,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:12.578,412.55,,0.00,0.00,16.42,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:13.588,412.68,,0.00,0.00,16.55,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:14.635,412.82,,0.00,0.00,16.69,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:15.578,412.95,,0.00,0.00,16.82,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:16.631,413.08,,0.00,0.00,16.95,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:17.560,413.21,,0.00,0.00,17.08,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:18.556,413.35,,0.00,0.00,17.22,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:19.589,413.48,,0.00,0.00,17.35,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:20.605,413.61,,0.00,0.00,17.48,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:21.574,413.75,,0.00,0.00,17.62,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:22.584,413.88,,0.00,0.00,17.75,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:23.628,414.02,,0.00,0.00,17.89,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:24.583,414.15,,0.00,0.00,18.02,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:25.557,414.28,,0.00,0.00,18.15,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:26.582,414.41,,0.00,0.00,18.28,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:27.604,414.55,,0.00,0.00,18.42,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:28.615,414.69,,0.00,0.00,18.56,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:29.590,414.82,,0.00,0.00,18.69,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:30.578,414.95,,0.00,0.00,18.82,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:31.624,415.08,,0.00,0.00,18.95,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:32.582,415.22,,0.00,0.00,19.09,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:33.576,415.35,,0.00,0.00,19.22,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:34.599,415.48,,0.00,0.00,19.35,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:35.594,415.62,,0.00,0.00,19.49,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:36.607,415.75,,0.00,0.00,19.62,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:37.595,415.88,,0.00,0.00,19.75,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:38.597,416.02,,0.00,0.00,19.89,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:39.611,416.15,,0.00,0.00,20.02,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:40.600,416.28,,0.00,0.00,20.15,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:41.597,416.42,,0.00,0.00,20.29,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:42.589,416.55,,0.00,0.00,20.42,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:43.580,416.68,,0.00,0.00,20.55,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:44.565,416.81,,0.00,0.00,20.68,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:45.570,416.95,,0.00,0.00,20.82,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:46.591,417.08,,0.00,0.00,20.95,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:47.588,417.22,,0.00,0.00,21.09,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:48.586,417.35,,0.00,0.00,21.22,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:49.590,417.48,,0.00,0.00,21.35,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:50.576,417.61,,0.00,0.00,21.48,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:51.622,417.75,,0.00,0.00,21.62,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:52.594,417.88,,0.00,0.00,21.75,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:53.601,418.02,,0.00,0.00,21.89,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:54.607,418.15,,0.00,0.00,22.02,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:55.582,418.28,,0.00,0.00,22.15,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:56.595,418.42,,0.00,0.00,22.29,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:57.607,418.55,,0.00,0.00,22.42,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:58.603,418.69,,0.00,0.00,22.56,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:10:59.588,418.82,,0.00,0.00,22.69,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:00.583,418.95,,0.00,0.00,22.82,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:01.614,419.09,,0.00,0.00,22.96,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:02.578,419.22,,0.00,0.00,23.09,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:03.604,419.35,,0.00,0.00,23.22,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:04.575,419.48,,0.00,0.00,23.35,,4470.00,0.00,39437.00,396.13,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:05.585,500.36,,0.00,0.00,23.49,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:06.569,500.49,,0.00,0.00,23.62,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:07.605,500.63,,0.00,0.00,23.76,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:08.606,500.76,,0.00,0.00,23.89,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:09.592,500.89,,0.00,0.00,24.02,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:10.600,501.03,,0.00,0.00,24.15,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:11.596,501.16,,0.00,0.00,24.29,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:12.604,501.29,,0.00,0.00,24.42,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:13.598,501.43,,0.00,0.00,24.55,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:14.591,501.56,,0.00,0.00,24.69,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:15.588,501.69,,0.00,0.00,24.82,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:16.607,501.83,,0.00,0.00,24.95,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:17.572,501.96,,0.00,0.00,25.09,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:18.565,502.09,,0.00,0.00,25.22,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:19.574,502.23,,0.00,0.00,25.35,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:20.585,502.36,,0.00,0.00,25.49,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
'13:11:21.604,502.50,,0.00,0.00,25.62,,6910.00,0.00,39437.00,476.87,,0,0,0.00,,0.00,0.00,0.00,0.00
