Time,Total Power(uAh),,GPS time(ms),GPS Power(uAh),Sensors Power(uAh),,CPU-total time(ms),CPU-foreground time(ms),CPU-wakeup time(ms),CPU Power(uAh),,Net In(Byte),Net Out(Byte),TCP Power(uAh),,WiFi-On time(ms),WiFi-on Power(uAh),WiFi-scan time(ms),WiFi-scan Power(uAh)
'14:15:03.258,85.06,,0.00,0.00,2.64,,2730.00,0.00,13550.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:04.243,85.19,,0.00,0.00,2.78,,2730.00,0.00,14550.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:05.286,85.32,,0.00,0.00,2.91,,2730.00,0.00,15535.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:06.266,85.45,,0.00,0.00,3.04,,2730.00,0.00,16522.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:07.303,85.59,,0.00,0.00,3.17,,2730.00,0.00,17538.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:08.239,85.72,,0.00,0.00,3.31,,2730.00,0.00,18523.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:09.327,85.86,,0.00,0.00,3.45,,2730.00,0.00,19590.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:10.285,85.99,,0.00,0.00,3.58,,2730.00,0.00,20572.00,82.42,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:11.241,431.90,,0.00,0.00,3.71,,13890.00,0.00,21538.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:12.247,432.03,,0.00,0.00,3.84,,13890.00,0.00,22538.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:13.259,432.17,,0.00,0.00,3.98,,13890.00,0.00,23548.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:14.274,432.30,,0.00,0.00,4.11,,13890.00,0.00,24569.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:15.255,432.43,,0.00,0.00,4.24,,13890.00,0.00,25556.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:16.247,432.57,,0.00,0.00,4.38,,13890.00,0.00,26551.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:17.294,432.70,,0.00,0.00,4.51,,13890.00,0.00,27575.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:18.308,432.84,,0.00,0.00,4.65,,13890.00,0.00,28585.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:19.354,432.98,,0.00,0.00,4.78,,13890.00,0.00,29612.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:20.269,433.10,,0.00,0.00,4.91,,13890.00,0.00,30553.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:21.340,433.24,,0.00,0.00,5.05,,13890.00,0.00,31600.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:22.280,433.37,,0.00,0.00,5.18,,13890.00,0.00,32564.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:23.322,433.50,,0.00,0.00,5.31,,13890.00,0.00,33575.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:24.276,433.64,,0.00,0.00,5.44,,13890.00,0.00,34567.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:25.245,433.76,,0.00,0.00,5.57,,13890.00,0.00,35529.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:26.274,433.90,,0.00,0.00,5.71,,13890.00,0.00,36567.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:27.266,434.03,,0.00,0.00,5.84,,13890.00,0.00,37552.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:28.269,434.17,,0.00,0.00,5.97,,13890.00,0.00,38542.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:29.296,434.30,,0.00,0.00,6.11,,13890.00,0.00,39574.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:30.256,434.43,,0.00,0.00,6.24,,13890.00,0.00,40545.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:31.257,434.57,,0.00,0.00,6.38,,13890.00,0.00,41547.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:32.301,434.70,,0.00,0.00,6.51,,13890.00,0.00,42539.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:33.261,434.83,,0.00,0.00,6.64,,13890.00,0.00,43551.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:34.262,434.97,,0.00,0.00,6.78,,13890.00,0.00,44558.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:35.269,435.10,,0.00,0.00,6.91,,13890.00,0.00,45558.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:36.294,435.23,,0.00,0.00,7.04,,13890.00,0.00,46542.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:37.265,435.37,,0.00,0.00,7.18,,13890.00,0.00,47554.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:38.263,435.50,,0.00,0.00,7.31,,13890.00,0.00,48541.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:39.237,435.63,,0.00,0.00,7.44,,13890.00,0.00,49537.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:40.298,435.77,,0.00,0.00,7.58,,13890.00,0.00,50558.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:41.259,435.90,,0.00,0.00,7.71,,13890.00,0.00,51562.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:42.277,436.04,,0.00,0.00,7.85,,13890.00,0.00,52574.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:43.272,436.17,,0.00,0.00,7.98,,13890.00,0.00,53570.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:44.250,436.30,,0.00,0.00,8.11,,13890.00,0.00,54540.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:45.286,436.43,,0.00,0.00,8.24,,13890.00,0.00,55527.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:46.265,436.57,,0.00,0.00,8.37,,13890.00,0.00,56542.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:47.285,436.70,,0.00,0.00,8.51,,13890.00,0.00,57576.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:48.296,436.84,,0.00,0.00,8.65,,13890.00,0.00,58583.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:49.266,436.97,,0.00,0.00,8.77,,13890.00,0.00,59543.00,428.19,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:50.662,1199.31,,0.00,0.00,8.95,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:51.265,1199.40,,0.00,0.00,9.04,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:52.290,1199.53,,0.00,0.00,9.18,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:53.260,1199.67,,0.00,0.00,9.31,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:54.301,1199.81,,0.00,0.00,9.45,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:55.391,1199.94,,0.00,0.00,9.58,,38330.00,0.00,60038.00,1190.36,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:56.381,1240.89,,0.00,0.00,9.72,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:57.275,1241.01,,0.00,0.00,9.85,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:58.296,1241.15,,0.00,0.00,9.98,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:15:59.435,1241.29,,0.00,0.00,10.13,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:00.269,1241.41,,0.00,0.00,10.24,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:01.269,1241.54,,0.00,0.00,10.37,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:02.281,1241.68,,0.00,0.00,10.51,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:03.254,1241.81,,0.00,0.00,10.64,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:04.262,1241.95,,0.00,0.00,10.78,,39780.00,0.00,60038.00,1231.17,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:05.286,1484.49,,0.00,0.00,10.91,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:06.284,1484.63,,0.00,0.00,11.05,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:07.267,1484.76,,0.00,0.00,11.18,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:08.308,1484.89,,0.00,0.00,11.32,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:09.335,1485.02,,0.00,0.00,11.44,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:10.273,1485.16,,0.00,0.00,11.58,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:11.276,1485.29,,0.00,0.00,11.71,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:12.324,1485.43,,0.00,0.00,11.85,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:13.271,1485.56,,0.00,0.00,11.98,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:14.294,1485.69,,0.00,0.00,12.11,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:15.244,1485.82,,0.00,0.00,12.24,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:16.261,1485.96,,0.00,0.00,12.38,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:17.259,1486.09,,0.00,0.00,12.51,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:18.263,1486.22,,0.00,0.00,12.64,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:19.305,1486.36,,0.00,0.00,12.78,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:20.278,1486.49,,0.00,0.00,12.91,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:21.347,1486.63,,0.00,0.00,13.05,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:22.295,1486.76,,0.00,0.00,13.18,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:23.305,1486.89,,0.00,0.00,13.31,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:24.369,1487.03,,0.00,0.00,13.45,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:25.381,1487.16,,0.00,0.00,13.58,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:26.283,1487.29,,0.00,0.00,13.71,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:27.334,1487.43,,0.00,0.00,13.85,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:28.273,1487.56,,0.00,0.00,13.98,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:29.315,1487.70,,0.00,0.00,14.12,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:30.297,1487.83,,0.00,0.00,14.25,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:31.266,1487.96,,0.00,0.00,14.38,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:32.283,1488.09,,0.00,0.00,14.51,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:33.281,1488.23,,0.00,0.00,14.65,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:34.295,1488.36,,0.00,0.00,14.78,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:35.326,1488.49,,0.00,0.00,14.91,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:36.313,1488.63,,0.00,0.00,15.05,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:37.281,1488.76,,0.00,0.00,15.18,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:38.303,1488.89,,0.00,0.00,15.31,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:39.359,1489.03,,0.00,0.00,15.45,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:40.307,1489.16,,0.00,0.00,15.58,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:41.275,1489.29,,0.00,0.00,15.71,,47590.00,0.00,60038.00,1473.58,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:42.273,2278.42,,0.00,0.00,15.84,,73470.00,0.00,60038.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:43.306,2278.56,,0.00,0.00,15.98,,73470.00,0.00,60038.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:44.256,2278.68,,0.00,0.00,16.11,,73470.00,0.00,60038.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:45.450,2278.83,,0.00,0.00,16.26,,73470.00,0.00,60038.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:46.359,2278.96,,0.00,0.00,16.39,,73470.00,0.00,60038.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:47.288,2279.09,,0.00,0.00,16.51,,73470.00,0.00,60039.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:48.311,2279.22,,0.00,0.00,16.65,,73470.00,0.00,60039.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:49.383,2279.36,,0.00,0.00,16.78,,73470.00,0.00,60039.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:50.390,2279.50,,0.00,0.00,16.92,,73470.00,0.00,60039.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:51.268,2279.62,,0.00,0.00,17.04,,73470.00,0.00,60039.00,2262.57,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:52.254,2493.39,,0.00,0.00,17.18,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:53.342,2493.53,,0.00,0.00,17.31,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:54.264,2493.66,,0.00,0.00,17.44,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:55.315,2493.80,,0.00,0.00,17.58,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:56.292,2493.93,,0.00,0.00,17.72,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:57.267,2494.06,,0.00,0.00,17.84,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:58.341,2494.19,,0.00,0.00,17.98,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:16:59.278,2494.33,,0.00,0.00,18.11,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:00.266,2494.46,,0.00,0.00,18.24,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:01.294,2494.59,,0.00,0.00,18.38,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:02.276,2494.73,,0.00,0.00,18.51,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:03.254,2494.86,,0.00,0.00,18.64,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:04.326,2495.00,,0.00,0.00,18.78,,80100.00,0.00,60039.00,2476.21,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:05.313,2688.86,,0.00,0.00,18.91,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:06.315,2688.99,,0.00,0.00,19.04,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:07.290,2689.12,,0.00,0.00,19.18,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:08.409,2689.27,,0.00,0.00,19.33,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:09.321,2689.39,,0.00,0.00,19.45,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:10.314,2689.52,,0.00,0.00,19.58,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:11.306,2689.66,,0.00,0.00,19.71,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:12.270,2689.79,,0.00,0.00,19.84,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:13.286,2689.92,,0.00,0.00,19.98,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:14.304,2690.06,,0.00,0.00,20.12,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:15.315,2690.20,,0.00,0.00,20.25,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:16.293,2690.33,,0.00,0.00,20.38,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:17.324,2690.46,,0.00,0.00,20.52,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:18.311,2690.60,,0.00,0.00,20.65,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:19.296,2690.73,,0.00,0.00,20.78,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:20.321,2690.86,,0.00,0.00,20.92,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:21.430,2691.00,,0.00,0.00,21.05,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:22.313,2691.13,,0.00,0.00,21.18,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:23.437,2691.26,,0.00,0.00,21.32,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:24.321,2691.40,,0.00,0.00,21.45,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:25.268,2691.52,,0.00,0.00,21.58,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:26.282,2691.66,,0.00,0.00,21.71,,86540.00,0.00,60039.00,2669.95,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:27.328,2961.86,,0.00,0.00,21.85,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:28.321,2962.00,,0.00,0.00,21.98,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:29.286,2962.13,,0.00,0.00,22.11,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:30.270,2962.26,,0.00,0.00,22.25,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:31.288,2962.40,,0.00,0.00,22.38,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:32.317,2962.53,,0.00,0.00,22.51,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:33.300,2962.66,,0.00,0.00,22.65,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:34.331,2962.80,,0.00,0.00,22.79,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:35.276,2962.93,,0.00,0.00,22.91,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:36.282,2963.06,,0.00,0.00,23.05,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:37.315,2963.20,,0.00,0.00,23.18,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:38.299,2963.33,,0.00,0.00,23.31,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:39.288,2963.46,,0.00,0.00,23.45,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:40.289,2963.60,,0.00,0.00,23.58,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:41.352,2963.74,,0.00,0.00,23.72,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:42.312,2963.86,,0.00,0.00,23.85,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:43.303,2964.00,,0.00,0.00,23.98,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:44.279,2964.13,,0.00,0.00,24.11,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:45.315,2964.27,,0.00,0.00,24.25,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:46.277,2964.40,,0.00,0.00,24.38,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:47.298,2964.53,,0.00,0.00,24.51,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:48.391,2964.67,,0.00,0.00,24.65,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:49.321,2964.80,,0.00,0.00,24.79,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:50.326,2964.94,,0.00,0.00,24.92,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:51.373,2965.07,,0.00,0.00,25.06,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
'14:17:52.343,2965.20,,0.00,0.00,25.19,,94630.00,0.00,60039.00,2940.02,,0,0,0.00,,0.00,0.00,0.00,0.00
